,code,filmo,movie_code,average_audience
12420,20246331,순종,20161603,0
12489,20270129,딜쿠샤,20140256,0
12437,10089372,잭 리처: 네버 고 백,20166363,19889
12471,10005088,자칼이 온다,20126089,1056773
12360,10044278,로그 원: 스타워즈 스토리,20163183,1704001
12502,20270876,우리 손자 베스트,20163011,0
12397,20111975,브레이킹 던 part2,20126469,541829
12523,10072848,남영동1985,20127546,0
12394,20179679,워킹 스트리트,20162546,0
12446,10040291,돈 크라이 마미,20124348,2660
12430,10027274,당신은 아직 아무것도 보지 못했다,20121862,11461
12334,10078469,레이디 수잔,20160821,5310
12403,10074816,스퀴즈,20162829,0
12429,10014688,당신은 아직 아무것도 보지 못했다,20121862,10005
12466,10004577,자칼이 온다,20126089,1318053
12427,10034192,당신은 아직 아무것도 보지 못했다,20121862,1401
12393,20135200,워킹 스트리트,20162546,0
12448,10005311,루돌프와 많이있어,20162727,35822
12439,20112888,돈 크라이 마미,20124348,1784951
12428,10024645,당신은 아직 아무것도 보지 못했다,20121862,6011
12449,20125887,루돌프와 많이있어,20162727,360494
12498,20270810,우리 손자 베스트,20163011,0
12435,10010512,잭 리처: 네버 고 백,20166363,0
12366,20163848,연애담,20159286,4708
12383,20121022,형,20154661,2862875
12479,10076626,신비한 동물사전,20162365,315927
12398,10079948,브레이킹 던 part2,20126469,500199
12340,10089485,루돌프와 많이있어,20162727,764380
12470,10013826,자칼이 온다,20126089,965916
12379,20197831,작은 형,20149258,0
12425,20258329,슈퍼소닉,20160942,0
12367,20265796,연애담,20159286,0
12333,10075719,레이디 수잔,20160821,322540
12338,10005311,루돌프와 많이있어,20162727,35822
12499,20270849,우리 손자 베스트,20163011,0
12329,10036715,뷰티풀 레이디스,20155805,71309
12421,20256451,미스 사이공 : 25주년 특별 공연,20163824,0
12387,20267634,형,20154661,0
12371,20266073,연애담,20159286,0
12544,20134407,걱정말아요,20165144,0
12496,20270531,우리 손자 베스트,20163011,0
12405,10022856,스퀴즈,20162829,105303
12472,10040291,자칼이 온다,20126089,2660
12522,20179221,남영동1985,20127546,0
12406,10012002,스퀴즈,20162829,1477
12463,10049906,자칼이 온다,20126089,60150
12482,10010417,신비한 동물사전,20162365,103
12543,20207206,걱정말아요,20165144,315
12303,20137983,터치,20125446,0
12542,10075910,걱정말아요,20165144,0
12480,10086536,신비한 동물사전,20162365,1307226
12359,10001398,로그 원: 스타워즈 스토리,20163183,47932
12545,20263312,걱정말아요,20165144,0
12558,20266410,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,0
12317,10079526,북 오브 러브,20160841,350042
12541,20160042,걱정말아요,20165144,0
12444,20179610,돈 크라이 마미,20124348,0
12504,20198827,우리 손자 베스트,20163011,0
12481,10017628,신비한 동물사전,20162365,0
12536,10080715,테일 오브 테일즈,20162787,34474
12491,10057917,위스키 탱고 폭스트롯,20168747,712784
12494,10026039,우리 손자 베스트,20163011,49924
12416,10017849,라라랜드,20167904,3035
12497,20198153,우리 손자 베스트,20163011,0
12488,20146447,딜쿠샤,20140256,0
12441,20133944,돈 크라이 마미,20124348,4434
12500,20270787,우리 손자 베스트,20163011,0
12440,10053861,돈 크라이 마미,20124348,671768
12423,10089404,미스 사이공 : 25주년 특별 공연,20163824,0
12456,10038091,루돌프와 많이있어,20162727,1323
12560,10067448,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,54778
12426,20258273,슈퍼소닉,20160942,0
12571,20186696,목숨 건 연애,20155223,1250
12460,20240826,휴가,20167102,0
12486,10003464,딜쿠샤,20140256,38725
12556,20261429,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,0
12501,20145536,우리 손자 베스트,20163011,0
12532,10046300,언더월드: 블러드 워,20161605,1514689
12495,20152980,우리 손자 베스트,20163011,1043
12503,20270932,우리 손자 베스트,20163011,0
12485,20178940,딜쿠샤,20140256,781
12534,10030434,테일 오브 테일즈,20162787,330004
12516,10035365,남영동1985,20127546,1199
12572,20260509,목숨 건 연애,20155223,0
12519,10026716,남영동1985,20127546,332622
12549,10000558,마스터,20161725,3370674
12505,20270880,우리 손자 베스트,20163011,0
12507,20271632,우리 손자 베스트,20163011,0
12530,20126694,언더월드: 블러드 워,20161605,171845
12529,10075719,언더월드: 블러드 워,20161605,317897
12447,20113258,돈 크라이 마미,20124348,319685
12582,20193646,비치온더비치,20161806,685
12513,10054755,남영동1985,20127546,645864
12415,10091423,라라랜드,20167904,1025160
12412,10049633,라라랜드,20167904,1302643
12525,10030191,남영동1985,20127546,1304
12548,10055626,마스터,20161725,1717181
12511,20130271,유신의 추억-다카키 마사오의 전성시대,20122201,0
12467,10013116,자칼이 온다,20126089,0
12514,10026039,남영동1985,20127546,46505
12527,10003289,"나의 위대한 친구, 세잔",20164526,54650
12559,20266411,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,0
12538,10054074,사랑: 세 도시 이야기,20164183,3459
12533,10036357,테일 오브 테일즈,20162787,268617
12524,10050781,남영동1985,20127546,180457
12540,10070711,사랑: 세 도시 이야기,20164183,0
12531,10071351,언더월드: 블러드 워,20161605,11510
12509,20152980,유신의 추억-다카키 마사오의 전성시대,20122201,2057
12563,20266412,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,0
12528,20188659,"나의 위대한 친구, 세잔",20164526,11700
12526,10002379,남영동1985,20127546,0
12573,20232328,목숨 건 연애,20155223,0
12539,10079526,사랑: 세 도시 이야기,20164183,351006
12566,10070491,목숨 건 연애,20155223,5000
12535,10038551,테일 오브 테일즈,20162787,42322
12550,20170901,마스터,20161725,2859983
12518,10005801,남영동1985,20127546,2645
12520,10052299,남영동1985,20127546,9699
12597,10057808,너의 이름은.,20161872,0
12579,20203572,목숨 건 연애,20155223,0
12512,10029013,남영동1985,20127546,1645910
12588,10081442,아기배달부 스토크,20163884,385552
12547,20212187,걱정말아요,20165144,1489
12557,20266409,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,0
12583,20265147,비치온더비치,20161806,0
12561,20248074,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,0
12590,20256929,모아나,20165443,0
12508,20271633,우리 손자 베스트,20163011,0
12578,20143687,목숨 건 연애,20155223,628508
12596,10006649,너의 이름은.,20161872,107529
12555,20151601,마스터,20161725,0
12580,20196915,목숨 건 연애,20155223,0
12553,10070393,마스터,20161725,4773803
12551,10047357,마스터,20161725,1423403
12515,10005383,남영동1985,20127546,690469
12577,20232466,목숨 건 연애,20155223,0
12565,10071885,목숨 건 연애,20155223,295755
12599,20233046,너의 이름은.,20161872,23496
12570,20186696,목숨 건 연애,20155223,1250
12569,10037080,목숨 건 연애,20155223,652097
12554,20113631,마스터,20161725,0
12589,10013266,모아나,20165443,1034915
12584,10011284,"나, 다니엘 블레이크",20161763,0
12591,10044278,모아나,20165443,1273750
12552,10050151,마스터,20161725,3481465
12517,10057706,남영동1985,20127546,228528
12568,10050734,목숨 건 연애,20155223,695544
12592,10063214,모아나,20165443,1752781
12576,20225055,목숨 건 연애,20155223,0
12594,20115319,너의 이름은.,20161872,179660
12546,10028600,걱정말아요,20165144,462
12595,20264269,너의 이름은.,20161872,0
12598,10079964,너의 이름은.,20161872,114047
12574,20150929,목숨 건 연애,20155223,0
12562,20248072,극장판 도라에몽: 신 진구의 버스 오브 재팬,20165285,64642
12587,10062683,아기배달부 스토크,20163884,270426
12567,20216506,목숨 건 연애,20155223,0
12537,10068649,테일 오브 테일즈,20162787,179570
12586,10076108,아기배달부 스토크,20163884,10133
12593,10079875,모아나,20165443,6472
12575,20194890,목숨 건 연애,20155223,0
12600,20264309,너의 이름은.,20161872,0
12581,20237286,비치온더비치,20161806,0
12585,10046098,아기배달부 스토크,20163884,606642
12564,10087280,목숨 건 연애,20155223,1947553
12601,20264310,너의 이름은.,20161872,0
12609,10018478,사랑은 부엉부엉,20164855,0
12641,20180501,범죄소년,20124060,0
12607,10014693,사랑은 부엉부엉,20164855,9483
12635,20179437,범죄소년,20124060,0
12619,10040356,커튼콜,20157064,0
12622,20227801,커튼콜,20157064,0
12610,10060624,커튼콜,20157064,462343
12604,20130271,유신의 추억-다카키 마사오의 전성시대,20122201,0
12649,20184385,범죄소년,20124060,0
12608,10049243,사랑은 부엉부엉,20164855,1942
12639,20179840,범죄소년,20124060,0
12636,20179587,범죄소년,20124060,0
12605,10001032,반드시 크게 들을 것 2 : Wild Days,20128609,0
12670,10032237,어쌔신 크리드,20164421,192652
12679,20241486,캡틴 판타스틱,20167628,331877
12650,20136191,범죄소년,20124060,1134568
12606,10030331,반드시 크게 들을 것 2 : Wild Days,20128609,2348
12628,20179150,범죄소년,20124060,0
12643,20181033,범죄소년,20124060,0
12614,20124322,커튼콜,20157064,8108
12656,20265849,소시민,20145486,0
12634,20179339,범죄소년,20124060,0
12632,20179237,범죄소년,20124060,0
12602,20152980,유신의 추억-다카키 마사오의 전성시대,20122201,2057
12671,10023752,어쌔신 크리드,20164421,0
12617,20246269,커튼콜,20157064,0
12672,20113063,씽,20162025,583941
12638,20179650,범죄소년,20124060,0
12661,10053902,여교사,20151181,213262
12615,20233666,커튼콜,20157064,392734
12664,20149481,밤의 이야기,20125567,0
12627,10057329,범죄소년,20124060,1092806
12618,20240906,커튼콜,20157064,31640
12704,20265405,판도라,20144641,0
12680,20270569,위켄즈,20161701,0
12637,20179589,범죄소년,20124060,0
12640,20180374,범죄소년,20124060,0
12630,20179099,범죄소년,20124060,0
12644,20181140,범죄소년,20124060,0
12613,20169006,커튼콜,20157064,722
12633,20179322,범죄소년,20124060,0
12626,20266269,부릉! 부릉! 브루미즈: 스피더의 모험 일기,20164527,0
12631,20179225,범죄소년,20124060,0
12658,20111650,소시민,20145486,309
12711,10015606,딥워터 호라이즌,20168154,0
12624,20162319,부릉! 부릉! 브루미즈: 스피더의 모험 일기,20164527,101982
12716,10077148,딥워터 호라이즌,20168154,0
12674,10038163,씽,20162025,1848342
12651,10061811,범죄소년,20124060,0
12669,10062976,어쌔신 크리드,20164421,261057
12665,20149482,밤의 이야기,20125567,0
12612,10061264,커튼콜,20157064,38580
12695,20227274,판도라,20144641,0
12685,10026802,판도라,20144641,1592161
12629,20125821,범죄소년,20124060,35348
12659,20180681,소시민,20145486,2386
12647,20112451,범죄소년,20124060,0
12642,20180571,범죄소년,20124060,0
12731,10049874,심플 라이프,20121095,22212
12621,20110633,커튼콜,20157064,346
12721,10042525,가디언즈,20126407,541936
12646,20157981,범죄소년,20124060,0
12673,10019880,씽,20162025,174364
12655,10090096,소시민,20145486,203767
12652,20067819,범죄소년,20124060,116782
12694,20265218,판도라,20144641,0
12648,20183964,범죄소년,20124060,0
12654,10087533,소시민,20145486,270148
12687,10054755,판도라,20144641,551397
12616,20158571,커튼콜,20157064,330
12653,10069842,범죄소년,20124060,185978
12623,10072432,커튼콜,20157064,0
12620,20267613,커튼콜,20157064,0
12603,20134313,유신의 추억-다카키 마사오의 전성시대,20122201,0
12770,10016439,에곤 쉴레: 욕망이 그린 그림,20160221,0
12726,10057411,가디언즈,20126407,562024
12833,10077251,최후의 Z,20163822,840290
12793,10025174,맨체스터 바이 더 씨,20167645,193883
12824,20187851,조작된 도시,20150964,0
12756,10066567,"내 어깨 위 고양이, 밥",20164485,5391
12831,20125825,조작된 도시,20150964,1438150
12683,10003788,판도라,20144641,1289822
12810,10088975,공조,20151228,782813
12789,10027310,맨체스터 바이 더 씨,20167645,78325
12657,20265869,소시민,20145486,0
12825,10040874,조작된 도시,20150964,2200100
12741,10019513,반지의 제왕 : 왕의 귀환 (확장판),20168689,1002858
12727,10087814,가디언즈,20126407,2028999
12701,20151640,판도라,20144641,0
12769,20260849,에곤 쉴레: 욕망이 그린 그림,20160221,0
12660,10006171,여교사,20151181,1231041
12722,10009988,가디언즈,20126407,0
12776,10050908,원피스 필름 골드,20162382,220648
12745,10067673,반지의 제왕 : 왕의 귀환 (확장판),20168689,32944
12757,10043528,"내 어깨 위 고양이, 밥",20164485,1537
12738,10051827,요요마와 실크로드 앙상블,20164852,0
12811,10054128,공조,20151228,3257150
12736,20188687,바다 탐험대 옥토넛 시즌4: 바다 괴물 대소동,20168366,44204
12707,20112216,딥워터 호라이즌,20168154,524796
12703,20182574,판도라,20144641,0
12708,10019472,딥워터 호라이즌,20168154,2778420
12690,10053771,판도라,20144641,738251
12830,10003728,조작된 도시,20150964,4081882
12714,10065161,딥워터 호라이즌,20168154,0
12761,10060043,터닝메카드W: 블랙미러의 부활,20163845,1309928
12645,20181157,범죄소년,20124060,0
12774,10046462,원피스 필름 골드,20162382,221350
12693,20140167,판도라,20144641,0
12749,10077498,반지의 제왕 : 왕의 귀환 (확장판),20168689,871647
12759,20265216,터닝메카드W: 블랙미러의 부활,20163845,0
12797,20234807,레이디버그,20168668,199595
