,movie_name,director_average
4125, 유혹 2,0
4126, 젊은 제수씨,4
4127, 젊은 하숙집 아줌마,4
4128, 피닉스 라이트 사건,0
4129, 극장판 푸른 강철의 아르페지오 -아르스 노바- 카덴차,15070
4130, 나의 딸,0
4131, 보이 앤 더 월드,0
4132, 색다른 정사,190
4133, 어롱 더 로드사이드,0
4134, 원나잇 스캔들: 모닝 애프터,0
4135, 야동보기 좋은 날,53
4136, 거울앞의 정사,1
4137, 국가대표 2,372022
4138, 노조키메,0
4139, 마이 리틀 자이언트,834239
4140, 마일스,0
4141, 복숭아 엉덩이 여인,31
4142, 부인을 탐내는 능욕자들,1
4143, 불륜의 유부녀,1
4144, 슈퍼 프렌즈,236966
4145, 실화 성생활의 고백,1
4146, 터널,1479203
4147, 거대말벌의 습격,0
4148, 리우 2096,0
4149, 슈퍼 밥,0
4150, 애더럴 다이어리,0
4151, 익스포즈,0
4152, 일본패망하루전,5940
4153, 좀비드럭,0
4154, 킹 오브 프리즘,17105
4155, 꿈꾸는 나비,378
4156, 태평륜,438864
4157, 사우스바운드-죽음의 고속도로,150
4158, 새 엄마의 딸: 내 여자가 되던 날,10
4159, 오페라,0
4160, 정사: 은밀한 밀애,0
4161, 갤럭시 히어로즈: 라쳇 앤 클랭크,200016
4162, 나만이 없는 거리,0
4163, 몽키킹 제로,44
4164, 불륜사고-쌍방책임,146
4165, 서울역,3868963
4166, 스타트렉 비욘드,1079139
4167, 실제 인터넷만남 - 불륜,8
4168, 카이: 거울 호수의 전설,136366
4169, 파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,76781
4170, 건즈 포 하이어,0
4171, 교수와 여제자: 사랑,1
4172, 그레이브 인카운터 2,0
4173, 데드 걸즈,0
4174, 로스트 인 더 선,0
4175, 색광: 섹스에 미친 사람들,1
4176," 시발, 놈: 인류의 시작",1954
4177, 아빠친구,121
4178, 언원티드:초대받지않은손님,0
4179, 우연히 만난 내 소꿉친구,1
4180, 챌린지 게임,143
4181, 콜 미 킹,0
4182, 크리피: 일가족 연쇄 실종 사건,1875
4183, 파라노말 드라이브,0
4184, 포르노그래퍼,0
4185, 피어 클리닉,1
4186, 19금 정사: 말할 수 없는 비밀,92
4187, 여자전쟁: 떠도는 눈,0
4188, 라이트 아웃,1918095
4189, 릴리그레이스: 마녀이야기,0
4190, 야설 쓰는 여자,71
4191, 유부녀 성노예생활,1
4192, 질투: 복수의 화신,0
4193, 크레이지 머더,0
4194, 크룰: 두 얼굴의 사나이,0
4195, 트루스,0
4196, 플로렌스,28528
4197, 한밤의 살인자,0
4198, 걸즈 앤 판처 극장판,0
4199, 고스트버스터즈,1189768
4200, 그림자들의 섬,0
4201," 금지된 섹스, 달콤한 복수 무삭제 감독판",884
4202, 위대한 비행,0
4203, 인피니트 콘서트 세컨드 인베이전 에볼루션 더 무비 3D,11566
4204, 조조-황제의 반란,0
4205, MB의 추억,16521
4206, 라 트라비아타,0
4207, 핏불테리아,31543
4208, 강철대오:구국의 철가방,763072
4209, 롱 폴링 ,11674
4210, 맛있는불륜-택시,878
4211, 바비,408
4212, 남녀의 궁합 무삭제,341
4213, 내 학생의 엄마,836
4214, 내셔널 갤러리,4200
4215, 더 매니저,0
4216, 마법의 제왕,3223
4217, 면접의 목적,11
4218, 뱅 갱: 모던 러브 스토리,0
4219, 범죄의 여왕,0
4220, 볼쇼이 바빌론,0
4221, 세일러복과 기관총 ? 졸업,4
4222, 올레,0
4223, 은밀한 온실정사,29
4224, 최악의 하루,14485
4225, 킹스글레이브: 파이널 판타지 XV,0
4226, 패스트 콘보이,0
4227, 히치콕 트뤼포,0
4228, 新극장판 이니셜D: 레전드3 -몽현-,0
4229, 상간녀,0
4230, 쓰리매니웨딩,149
4231, 그랜드파더,1321167
4232, 머니 몬스터,3465
4233, 메카닉: 리크루트,1382
4234, 사랑에 미치다,0
4235, 스킵트레이스: 합동수사,213603
4236, 이퀄스,4126
4237, 쥬랜더 리턴즈,352372
4238, 형님아내2,155
4239, 결혼할 남자 있어요,1
4240, 극장판 울려라! 유포니엄,19254
4241, 길가다 주운 여자,1
4242, 길거리 쌈녀의 섹스 트레이닝,0
4243, 두마리 여우와의 정사,1
4244, 드래곤 파이터 P-51,621
4245, 디브,0
4246, 명품 몸매의 유부녀,1
4247, 브레이크다운,0
4248, 브링 홈: 아버지의 땅,0
4249, 사랑과 어둠의 이야기,83600
4250, 사랑이 이끄는 대로,73537
4251, 섹시비서의 은밀한 임무,7
4252, 엄마친구 2,370
4253, 육식녀 초식남 강간사건,0
4254, 음탕한 아내: 남자의 맛,1
4255, 입영전야 무삭제: 여선배의 자취방 버전,250
4256, 젖은 유니폼의 병원,1
4257, 치명적 몸부림,16
4258, 캠핑,1466
4259, 프레셔스 카고: 프로 범죄단,0
4260, 레이싱: 더 라이벌,0
4261, 19금 만남의 목적,456
4262, 19 섹스 맛있는 속 궁합,0
4263, 파우스트,446
4264, 라스트솔져,0
4265, 거울나라의 앨리스,1495
4266," 고산자, 대동여지도",1697892
4267, 관능 러브 스토리,34
4268, 달빛궁궐,0
4269, 로빈슨 크루소,759647
4270, 무릎배개의 유혹,5
4271, 밀정,1590989
4272, 위 맨,0
4273, 음란부인의 쾌락,1
4274, 장난감이 살아있다,19214
4275, 최면섹스-상담테크닉,1
4276, 금병매,3629
4277, 깡치,0
4278, 낯선 집,151518
4279, 내 아내의 친구,0
4280, 다음 침공은 어디?,170259
4281, 더 시크릿,0
4282, 레프트 비하인드 : 휴거의 시작,43849
4283, 방라잔 2 : 결전의 날,57
4284, 왕초와 용가리,0
4285, 울트라맨 제로: 베리알 은하제국,0
4286, 이중섭의 아내,0
4287, 그라비아 아이돌의 운명,5
4288, 부부의 스폰서,0
4289, 새엄마: 금지된 욕망,1
4290, 옹박 : 하얀 원숭이 전사,0
4291, 친절한 하숙집,1
4292, 가정교사: 하고 싶은 여자,5
4293, 노리개: 친구의 아내,7
4294, 여의사의 섹스치료,10
4295, 월세부인,3
4296, 타부-새누나 무삭제,130
4297, 거유 버스가이드,1
4298, 불륜조사보고서-실황,1
4299, 새엄마: 아버지의 여자를 탐하다,37
4300, 인천상륙작전 : 익스텐디드 에디션(확장판),2172995
4301, 젊은 아줌마 맛보기,28
4302, 책상 밑의 비서 생활,10
4303, 폭유! 가정교사,0
4304, 하이에나 로드,0
4305, 나는 증인이다,1319854
4306, 드림 쏭,479441
4307, 매그니피센트 7,280706
4308, 벤허,803659
4309, 아이엠스타 뮤직어워드,0
4310, 카페 소사이어티,82017
4311, 부귀영화,52317
4312, 비정한 도시 감독판,0
4313, 아이언 스카이,0
4314, 전망 좋은 집,4561
4315, 파라노말 액티비티4,80439
4316, 퍼스트 포지션,0
4317, 007 스카이폴,506286
4318, 늑대소년,477619
4319, 복숭아나무,4939
4320, 아르고,98866
4321, 이트,0
4322, 더 워너비-존 고티,0
4323, 천지영웅 장청,60
4324, 흉가괴담,0
4325, 새엄마들: 아들을 탐하다,37
4326, 새오빠,77
4327, 친구엄마: 여자로 보일 때,18
4328, 거유천국-안마천국,1
4329," 불량소녀, 너를 응원해!",114995
4330, 불륜: 오피스와이프,4
4331, 선배에게 놀아난 섹스,1
4332, 아사미 유마의 복상사,4
4333, 아이 엠 어 히어로,6461
4334, 여직원의 진공흡입,4
4335, 히틀러 좀비 군단 : 벙커 오브 더 데드,0
4336, 나홀로 휴가,0
4337, 뉴 스텝업: 어반댄스,0
4338, 대결,297976
4339, 더 울프팩,0
4340, 매너선생님,534
4341, 매릴랜드,0
4342, 무림시대: 4대 고수전,76
4343, 봉신연의: 영웅의 귀환,0
4344, 분노의 레이서,0
4345, 아스모덱시아,0
4346, 여직원들 : 직장연애사,121
4347, 연인과 독재자,0
4348, 외도(무삭제판),148
4349, 외박: 친구의 여자,276
4350, 칠드런 오브 맨,1190068
4351, 침대렐라,182
4352, 태평륜 피안,417972
4353, 한강블루스,16258
4354, 스탠드업 가이,0
4355, 어린 형수,146
4356, 여상사의 남자직원 사냥,3
4357, 젊은 유부녀들: 1대3 섹스,3
4358, 젊은 이모들: 여자가 되는 날,4
4359, 젊은 형수: 참을수 없는 날,4
4360, 치히로의 섹스 게임,26
4361, 하숙집 미망인: 그룹섹스,4
4362, 히트맨: 앱솔루션,0
4363, 리클레임,0
4364, 립반윙클의 신부,131669
4365, 미스 페레그린과 이상한 아이들의 집,507784
4366, 바다 탐험대 옥토넛 시즌4: 늪지탐험선K,63582
4367, 브리짓 존스의 베이비,270417
4368, 설리: 허드슨강의 기적,199998
4369, 아수라,940964
4370, 야한 체온-백의의천사,3
4371, 음탕한 성욕유부녀,1
4372, 피터와 드래곤,0
4373," 가해자의 딸, 나츠메 유키",1
4374, 굿바이 뉴욕,0
4375, 다가오는 것들,1769
4376, 대사건,11944
4377, 돈 맛,465
4378, 물숨,8723
4379, 미드 와이프,33279
4380, 바다의 뚜껑,0
4381, 백설공주 : 사라진 아빠를 찾아서,0
4382, 보디가드: 도시정벌,150
4383, 불청객 - 반가운 손님,0
4384, 사쿠라이 아유의 유혹,1
4385, 야한이야기,0
4386, 예전부터 계속 좋아했어 ~고백실행위원회~,6951
4387, 정 검-금의위,0
4388, 지상에서 영원으로,0
4389, 할머니의 먼 집,0
4390, 불륜의 후예,0
4391, 어 롱 웨이 다운,40835
4392, 엄마 친구: 사랑하고 싶은 여자 무삭제판,4
4393, 여대생들의 남자사냥,2
4394, AV스타: 과거를 지워주세요,5
4395, 거유마사지-가슴골,1
4396, 노팬티로 외출하기,1
4397, 마야의 신음작렬,1
4398, 물오른 미시 간호사,1
4399, 백의의 난교클럽,1
4400, 여배우의 실제정사,1
4401, 디시에르토,0
4402, 맨 인 더 다크,0
4403, 블랙의 50가지 그림자,0
4404, 그물,87722
4405, 더블 유부녀 스와핑,1
4406, 랑데부,542
4407, 마스: 화성으로 가는 길,0
4408, 벗겨보니 미망인,1
4409, 에조: 인류 최후의 전쟁,0
4410, 육체의 낙원-몸정,3
4411, 육체잠입-섹스파일,1
4412, 인필트레이터 : 잠입자들,239544
4413, 죽여주는 여자,939900
4414, 채리불: 천하제일권,0
4415, 캠투캠: 위험한 게임,0
4416, 아주버님의 친절한 손놀림,1
4417, 야쿠자의 여자,10
4418, 트럭걸 사야,5
4419, 젊은 형부,0
4420, 부드러운 살결,0
4421, 욕망 전차,5523
4422, 전성계비,114533
4423, 하고싶어,31
4424,  sm 헌터,8
4425, 두 개의 선,0
4426, 미스터 나이스,58703
4427, 스롤란 마이러브,0
4428, 슬랩스틱 브라더스,54
4429, 양문여장,12616
4430, 파괴자들,254670
4431," 고,보이즈!:마지막 잎새 사수 프로젝트",67539
4432, 나쁜 피,753429
4433, 라잇 온 미,0
4434, 마린스키 발레 지젤 3D,2258
4435, 반딧불 언덕에서,52059
4436, 포 러버즈,0
4437, 맛있는 스캔들,462
4438, 화이트 카오스,51634
4439, 가족시네마,961047
4440, 굿나잇 마미,0
4441, 내 친구의 엄마,316
4442, 빈야드: 레드 와인의 저주,0
4443, 코드 오브 아너,0
4444, 극장판 프리파라 모두 모여라! 프리즘☆투어즈,63746
4445, 글래디에이터 - 템플기사단,0
4446, 내안의 음란한 성욕,1
4447, 럭키,1383395
4448, 립반윙클의 신부: 스페셜 에디션,119196
4449, 바스티유 데이,117188
4450, 비바,0
4451, 빅 스카이,0
4452, 색정광-발정커플,28
4453, 아내를 요부로 만들기,1
4454, 야외노출정사,28
4455, 어린 형수 - 무삭제판,136
4456, 어카운턴트,24802
4457, 옹박 2016,0
4458, 우리친구 피들스틱스,1120
4459, 우주의 크리스마스,2579052
4460, 자백,178000
4461, 춘몽,9502
4462, 코드네임 : 콜드워,3344
4463, 토마스와 친구들: 용감한 기관차와 괴물소동,15202
4464, 젊은 이모들: 여자가 되는 날 무삭제판,4
4465, 젊은 형수: 참을수 없는 날 무삭제판,4
4466, 내 동생의 아내,4
4467, 맛있는 하숙집 여주인,4
4468, 여자전쟁: 이사 온 남자,61115
4469, 네이키드 청춘,0
4470, 귀담백경,172214
4471, 미스터 캣,682604
4472, 바탈리온,0
4473, 비틀스: 에잇 데이즈 어 위크 ? 투어링 이어즈,487402
4474, 얼라이스: 연합군특수부대,0
4475, 인페르노,476199
4476, 걷기왕,2011
4477, 기억메신저 2033,0
4478, 네온 데몬,7783
4479, 니나 포에버,0
4480, 다이아몬드 하이스트,0
4481, 리메인즈,0
4482, 마터스,0
4483, 실제 절정 - 하녀 메이드,1
4484, 아이엠 어 모델,0
4485, 언틸 포에버,0
4486, 음란마귀-자매유혹,1
4487, 인트루더: 낯선 침입자,54
4488, 착한아내,1185697
4489, 천국에 있는 것처럼,0
4490, 키즈모노가타리 II : 열혈편,11817
4491," 티에나: 10,000년 후",0
4492, 폭력의 법칙: 나쁜 피 두 번째 이야기,565383
4493, 풀: 분노의 광기,0
4494, 영업사원: 5시부터 2차영업,0
4495, 파칭코 엔젤: 은밀한 밀회,7
4496, 두처제,129
4497, 불량선생,10
4498, 이파니의 시크릿 관음클럽,176
4499, 닥터 스트레인지,468184
4500," 무현, 두 도시 이야기",1694637
4501, 위풍당당 질리 홉킨스,92630
4502, 캡처링 대디,21935
4503, 쿠보와 전설의 악기,0
4504, 혼숨,0
4505, 게임과 정사,20
4506, 까시,127
4507, 다크 투어리스트,0
4508, 라우더 댄 밤즈,0
4509, 벨빌의 세 쌍둥이,78622
4510, 성노예 여의사,22
4511, 안드론: 블랙 라비린스,0
4512, 여경비원의 야한순찰,46
4513, 영춘백학권,57965
4514, 와와의 학교 가는 날,0
4515, 와일드라이크,0
4516, 워리 돌스,50
4517, 착한 형수,836
4518, 카르미나 그리고 아멘,0
4519, 플라워 쇼,0
4520, 휴먼 레이스,0
4521, 흔들리는 물결,101879
4522, 노출 쾌락 거유녀-전편,1
4523, 능욕 보험 영업의 비밀,1
4524, 실종: 사라진아내,512
4525, 음란한 그녀의 하반신,1
4526, 전라의 아내를 찍은 상사,1
4527, 젊은 화가의 오디션,1
4528, 터질듯한 거유 신혼녀,1
4529, 선생님의 일기,0
4530, 프로모션 걸의 사생활,0
4531, 갈리폴리: 최악의 상륙작전,0
4532, 관능 소설가의 노예 아내,1
4533, 극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,0
4534, 두 번째 스물,303051
4535, 들이대는 대학선배-이제그만,1
4536, 램스,0
4537, 로스트 인 더스트,26073
4538, 무한대를 본 남자,0
4539, 나우이즈굿 ,0
4540, 내가 살인범이다,608828
4541, 리틀 제이콥,0
4542, 메가 피라냐,54
4543, 밀림의 왕자 레오2,0
4544, 방과 후 미드나이터즈,0
4545, 비지터,114226
4546, 업사이드 다운,0
4547, 외사경찰,0
4548, 전망 좋은 방-밀애,884
4549, 불륜의 육체봉사,1
4550, 새엄마,125
4551, 섹녀: 친구의 여친,1
4552, 시간의 종말,1416
4553, 아프리칸 닥터,0
4554, 어떻게 헤어질까,5041
4555, 유부녀와 불기둥,1
4556, 이쁜 아내를 탐하는자,1
4557, 인어공주 : 새로운 모험의 시작,0
4558, 컬러 오브 라이프,0
4559, 특별한 맛 - 미시女(녀),1
4560, 쌍둥이 에로 킬러 - 자매의 유혹,0
4561, 아이스 넥스트 투모로우,1
4562, 맛 2016: 삼시색기,147
4563, 섹스 전문 레이코의 하루,30
4564, 카쿠야의 음란한 동거: 그녀의 정사,0
4565, 금지된 섹스 몽정사,397
4566, 다크사이드 위치스: 저주의 눈빛,0
4567, 데빌 데쓰,0
4568, 세상에서 고양이가 사라진다면,0
4569, 스플릿,0
4570, 아더왕의 전설,2432
4571, 위자: 저주의 시작,145575
4572, 감바의 대모험,0
4573, 그놈의 강제정사,1
4574," 금붕어, 여자",0
4575, 내 이웃의 아내: 부부교환,5
4576, 당신자신과 당신의 것,70703
4577, 더 디바이스,40
4578, 모즈,2043
4579, 바후발리 : 더 비기닝,0
4580, 변태 엉덩이 정사,1
4581, 뷰티풀 레이디스,0
4582, 송지효의 심천연가,0
4583, 스퀴즈,0
4584, 시소,0
4585, 신혼녀의 뜨거운 호흡,1
4586, 아내업고 달리기,0
4587, 아메리칸 폴터가이스트,0
4588, 에스 파트너,60
4589, 오 마이 파파,29539
4590, 외박: 친구의 여자 (무삭제),252
4591, 위스키 탱고 폭스트롯,88011
4592, 젖은 육체의 속삭임,1
4593, 제부와 갑작스런 불륜,1
4594," 제자도 - 제자,옥한흠2",20576
4595, 죽음의 졸업파티,0
4596, 코리올라누스,0
4597, 탱크 432,0
4598, 과부의 속사정,1
4599, 코어 임팩트: 행성 충돌,1216
4600, 두 얼굴 그녀와의 정사,36
4601, 불륜 중독: 남자들의 섹스 노리개,3
4602, 블랙 라이더,0
4603, 섹스 에드,0
4604, 하우 투 플랜 언 오지 인 어 스몰 타운,0
4605, 스와핑 : 친구의 아내,155
4606, 정사 : 결혼 말고 연애 무삭제,152
4607, 19금 섹스의 늪 무삭특별판,204
4608, 가려진 시간,8642
4609, 발레뤼스,0
4610, 새엄마: 섹스 하는 날,7
4611, 신비한 동물사전,2909084
4612, 젊은 제수씨 무삭제판,4
4613, 천공의 벌,28147
4614, 카페 6,0
4615, 하이큐!! 끝과 시작,37329
4616, 가정부의 젖은 스타킹,1
4617, 건우먼,0
4618, 겁쟁이 페달: 스페어바이크,2873
4619, 공포의 호수,0
4620, 내 아내의 엄마: 사위를 탐하다,5
4621, 드래곤 네스트: 평화 기사단 VS 블랙 드래곤,0
4622, 드래곤 포스 극장판,0
4623, 미이라: 황제의 부활,0
4624, 불륜녀의 정욕,1
4625, 속살,4
4626, 순종,0
4627, 야근 대신 뜨개질,17763
4628, 연애담,0
4629, 연하남 마사지사와의 비밀,1
4630, 옹박 2016: 혈투,0
4631, 울프라이징,0
4632, 워킹 스트리트,564
4633, 음란하게 음탕하게,1
4634, 줄리에타,18933
4635, 캐빈 피버: 페이션트 제로,0
4636, 형수님과의 하룻밤,1
4637, 1820: 잃어버린 제국의 비밀,0
4638, 론섬 도브 처치,60
4639, 아내의 스폰서,1
4640, 어린 아내,214
4641, 여자교환섹스,1
4642, 젊은 과부의 욕정,4
4643, 젊은 미망인의 욕정,4
4644, 제수씨와의 맛있는 섹스,1
4645, 과부: 탐스러운 육체,0
4646, 메가 사이클론 스톰,6
4647, 카운트다운,7789
4648, 터치,5255
4649, 카르멘,0
4650, 극장판 전국 바사라,1376
4651, 금지된 섹스 불륜2,884
4652, 남쪽으로 간다,9322
4653, 내가 고백을 하면,3496
4654, 드레곤 레전드,610
4655, 백야,8817
4656, 브레이킹 던 part2,1057418
4657, 살인소설,1816219
4658, 베를린의 연인,17738
4659, 블레어 위치,3235
4660, 형,0
4661, 나의 살던 고향은,0
4662, 내 이웃의 아내 (무삭제),168
4663, 네 이웃의 아내를 탐하지 마라,0
4664, 딜쿠샤,243209
4665, 레이디 수잔,44
4666, 론울브스,0
4667, 리틀메딕: 몸속탐험대,0
4668, 맛 2016: 삼시색기- 무삭제판,137
4669, 매춘 2016,77
4670, 몬스터 맥스,0
