,actor_name,filmo,code,average_audience
3489,그렉 키니어,천국에 다녀온 소년,10002963,61904
3490,켈리 라일리,천국에 다녀온 소년,10076016,29653
3491,코너 코롬,천국에 다녀온 소년,10040986,0
3492,니콜 키드먼,그레이스 오브 모나코,10008581,252414
3493,팀 로스,그레이스 오브 모나코,10081752,52293
3494,프랭크 란젤라,그레이스 오브 모나코,10084632,87381
3495,샤를로뜨 갱스부르,님포매니악 볼륨1,10035121,16550
3496,스텔란 스카스가드,님포매니악 볼륨1,10038855,462594
3497,스테이시 마틴,님포매니악 볼륨1,10038551,27314
3498,샤이아 라보프,님포매니악 볼륨1,20081269,1987776
3499,크리스찬 슬레이터,님포매니악 볼륨1,10077336,68342
3500,제이미 벨,님포매니악 볼륨1,10063545,1266280
3501,우마 서먼,님포매니악 볼륨1,10052082,241740
3502,윌렘 데포,님포매니악 볼륨1,10053013,264975
3503,미아 고스,님포매니악 볼륨1,10088931,92164
3504,소피 케네디 클락,님포매니악 볼륨1,10042536,24380
3505,코니 닐슨,님포매니악 볼륨1,10076151,493888
3506,글렌 하사드,원스 어게인,10003120,232459
3507,마르케타 이글로바,원스 어게인,10021512,232459
3508,안토니오 반데라스,장화신은 고양이,10043877,67254
3509,셀마 헤이엑,장화신은 고양이,10036357,82262
3510,자크 갈리피아나키스,장화신은 고양이,10059374,52505
3511,태민,코알라 키드 : 영웅의 탄생,10079537,0
3512,써니,코알라 키드 : 영웅의 탄생,20115731,765713
3513,윤다훈,코알라 키드 : 영웅의 탄생,10054228,114364
3514,최정현,코알라 키드 : 영웅의 탄생,20180563,58818
3515,엄태웅,네버엔딩 스토리,10047367,1437422
3516,김현정,네버엔딩 스토리,20166881,0
3517,정려원,네버엔딩 스토리,10061694,609852
3518,유선,네버엔딩 스토리,10053708,1166884
3519,박기웅,네버엔딩 스토리,10028507,1296202
3520,박성광,네버엔딩 스토리,20127900,306837
3521,이병준,네버엔딩 스토리,20112263,216857
3522,조동희,네버엔딩 스토리,20125263,0
3523,최상아,네버엔딩 스토리,10072298,0
3524,최혜진,네버엔딩 스토리,10072906,0
3525,이정영,네버엔딩 스토리,20181644,0
3526,박준영,네버엔딩 스토리,20136002,0
3527,박현지,네버엔딩 스토리,20139200,0
3528,권해효,네버엔딩 스토리,10002548,63221
3529,황정민,댄싱퀸,10090290,3238669
3530,엄정화,댄싱퀸,10047352,1411408
3531,정성화,댄싱퀸,10061861,325264
3532,오나라,댄싱퀸,20133937,0
3533,박정민,댄싱퀸,20110693,284810
3534,박사랑,댄싱퀸,20167960,416662
3535,임호걸,댄싱퀸,20179357,0
3536,정원영,댄싱퀸,20179759,0
3537,이정건,댄싱퀸,20181631,0
3538,안은정,댄싱퀸,20138613,0
3539,라미란,댄싱퀸,10013826,965916
3540,송원석,댄싱퀸,20231448,0
3541,이대연,댄싱퀸,10055086,93151
3542,이한위,댄싱퀸,10058024,1380044
3543,최우리,댄싱퀸,10072524,1979311
3544,천보근,댄싱퀸,20110313,1453737
3545,권병길,댄싱퀸,10002379,0
3546,안성기,부러진 화살,10043371,554893
3547,박원상,부러진 화살,10029013,1385313
3548,나영희,부러진 화살,10006964,63404
3549,김지호,부러진 화살,10005877,60630
3550,이승훈,부러진 화살,20160712,0
3551,이춘연,부러진 화살,10057741,0
3552,이홍표,부러진 화살,10058234,0
3553,임태연,부러진 화살,20179341,0
3554,장길수,부러진 화살,20179375,0
3555,장현남,부러진 화살,20065380,0
3556,전윤희,부러진 화살,20179593,0
3557,조세래,부러진 화살,20179916,0
3558,조완기,부러진 화살,20179942,0
3559,조유미,부러진 화살,20179948,0
3560,최린,부러진 화살,20150323,0
3561,최필선,부러진 화살,10072848,0
3562,한현근,부러진 화살,10087803,0
3563,허웅,부러진 화살,20180842,0
3564,이미화,부러진 화살,20180997,0
3565,김지연,부러진 화살,20100042,0
3566,이익태,부러진 화살,20181491,0
3567,이제희,부러진 화살,20181689,0
3568,이지석,부러진 화살,20181744,0
3569,배연태,부러진 화살,20140741,0
3570,백성기,부러진 화살,20142429,0
3571,신종훈,부러진 화살,10040599,0
3572,오대환,부러진 화살,20111279,1718502
3573,정원중,부러진 화살,10062060,0
3574,조동인,부러진 화살,20176849,18061
3575,김태한,부러진 화살,10005767,852656
3576,조덕제,부러진 화살,20111862,0
3577,박길수,부러진 화살,10028517,958961
3578,한기중,부러진 화살,10087396,54
3579,맷 데이먼,우리는 동물원을 샀다,10025511,541607
3580,스칼렛 요한슨,우리는 동물원을 샀다,10038163,1911575
3581,김명민,페이스메이커,10004060,2064292
3582,안성기,페이스메이커,10043371,591832
3583,고아라,페이스메이커,10001669,607927
3584,최태준,페이스메이커,20133843,19405
3585,조희봉,페이스메이커,10067494,0
3586,이엘,페이스메이커,20163035,0
3587,이동훈,페이스메이커,20111364,0
3588,권지민,페이스메이커,20166418,0
3589,최재웅,페이스메이커,20131384,0
3590,최윤성,페이스메이커,20180507,0
3591,유하복,페이스메이커,10054119,90286
3592,조영진,페이스메이커,10066710,736
3593,이봉규,페이스메이커,10055683,1422
3594,임종윤,페이스메이커,10058786,32201
3595,정준원,페이스메이커,20189362,46623
3596,조니 뎁,다크 섀도우,10065531,838099
3597,미쉘 파이퍼,다크 섀도우,10027264,118181
3598,에바 그린,다크 섀도우,10048502,599416
3599,미라 소르비노,단델리온 더스트,10026991,36812
3600,배리 페퍼,단델리온 더스트,10030101,10
3601,콜 하우저,단델리온 더스트,10076552,121043
3602,케이트 리버링,단델리온 더스트,20128269,0
3603,맥스웰 페리 코튼,단델리온 더스트,20128271,0
3604,키이라 나이틀리,데인저러스 메소드,10078551,557137
3605,비고 모텐슨,데인저러스 메소드,10032852,796993
3606,마이클 패스벤더,데인저러스 메소드,20112618,699763
3607,뱅상 카셀,데인저러스 메소드,10030434,330164
3608,김슬기,두레소리,20127314,0
3609,조아름,두레소리,20127315,0
3610,함현상,두레소리,20127316,0
3611,이혜진,두레소리,20179183,0
3612,임하늬,두레소리,20179345,0
3613,전성배,두레소리,20179576,0
3614,정영진,두레소리,20179737,0
3615,권혁란,두레소리,20179969,0
3616,조정래,두레소리,10066934,0
3617,하늘벗,두레소리,20180697,0
3618,방양수,두레소리,20127313,0
3619,신성우,두레소리,20184333,0
3620,대니 분,믹막: 티르라리고 사람들,10010195,10019
3621,오마 사이,믹막: 티르라리고 사람들,20126651,335815
3622,장 피에르 마리엘,믹막: 티르라리고 사람들,10059966,22519
3623,욜랭드 모로,믹막: 티르라리고 사람들,10051933,23952
3624,줄리 페리어,믹막: 티르라리고 사람들,20127874,0
3625,마리-줄리 보프,믹막: 티르라리고 사람들,20127875,0
3626,도미니크 피뇽,믹막: 티르라리고 사람들,10012785,67744
3627,미셸 크레매데스,믹막: 티르라리고 사람들,20127876,0
3628,앙드레 뒤솔리에,믹막: 티르라리고 사람들,10045385,565
3629,카리나 하자드,야곱 신부의 편지,20128029,0
3630,헤이키 노우시아이넨,야곱 신부의 편지,20128030,0
3631,카이자 파카리넨,야곱 신부의 편지,10073974,0
3632,레아 세이두,미녀와 야수,10015127,253664
3633,뱅상 카셀,미녀와 야수,10030434,312186
3634,로버트 구스타프슨,창문 넘어 도망친 100세 노인,10074275,0
3635,이와 위클란더,창문 넘어 도망친 100세 노인,10076727,0
3636,앨런 포드,창문 넘어 도망친 100세 노인,10044291,0
3637,제이슨 스타뎀,홈프론트-가족을 지켜라,10063676,585717
3638,제임스 프랭코,홈프론트-가족을 지켜라,20113898,298587
3639,이선주,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,20155093,295
3640,황원,극장판 날아라! 호빵맨 : 바나나섬을 되찾아줘,10090212,23362
3641,와드 모하메드,와즈다,10045346,0
3642,사샤 로이즈,익스트랙티드,10088932,0
3643,제니 몰렌,익스트랙티드,10062561,0
3644,도미닉 보가트,익스트랙티드,10012806,0
3645,마크 월버그,트랜스포머: 사라진 시대,20112216,298893
3646,니콜라 펠츠,트랜스포머: 사라진 시대,20115462,1394110
3647,잭 레이너,트랜스포머: 사라진 시대,10076985,287788
3648,스탠리 투치,트랜스포머: 사라진 시대,10038506,811365
3649,리빙빙,트랜스포머: 사라진 시대,10055765,259901
3650,이선호,로코왕국의 전설: 엘프킹을 찾아서,10055987,229296
3651,배정미,로코왕국의 전설: 엘프킹을 찾아서,10030218,48812
3652,임주현,로코왕국의 전설: 엘프킹을 찾아서,20169380,26005
3653,유영,이것이 우리의 끝이다,20198847,0
3654,공명,이것이 우리의 끝이다,20179005,16449
3655,정혜인,이것이 우리의 끝이다,20124123,0
3656,신재하,이것이 우리의 끝이다,20179006,23505
3657,변준석,이것이 우리의 끝이다,20197660,5067
3658,우승인,이것이 우리의 끝이다,20198767,0
3659,윤영미,이것이 우리의 끝이다,20198986,0
3660,이재인,이것이 우리의 끝이다,20199305,0
3661,최성희,이것이 우리의 끝이다,20200631,0
3662,김영미,이것이 우리의 끝이다,20201627,0
3663,김새벽,이것이 우리의 끝이다,20126450,19371
3664,강봉성,이것이 우리의 끝이다,20125249,23333
3665,김수현,이것이 우리의 끝이다,10004777,110507
3666,피에르 니네이,이브 생 로랑,20169523,9911
3667,기욤 갈리엔,이브 생 로랑,20188659,11277
3668,샬롯 르 본,이브 생 로랑,10085448,167418
3669,니콜라이 킨스키,이브 생 로랑,10008798,0
3670,박지혜,"자, 이제 댄스타임",20183250,0
3671,송삼동,"자, 이제 댄스타임",10037091,5296
3672,지주현,"자, 이제 댄스타임",20206613,0
3673,매기 시프,커피 한잔이 섹스에 미치는 영향,10025019,0
3674,로빈 웨이거트,커피 한잔이 섹스에 미치는 영향,10017411,0
3675,카미키 류노스케,키리시마가 동아리활동 그만둔대,20115319,704321
3676,하시모토 아이,키리시마가 동아리활동 그만둔대,10076403,62203
3677,히가시데 마사히로,키리시마가 동아리활동 그만둔대,10090885,14686
3678,오고 스즈카,키리시마가 동아리활동 그만둔대,10050039,0
3679,구원영,프랑스인 김명실,20189425,0
3680,쎄실 들래트르,프랑스인 김명실,20189426,0
3681,이진숙,프랑스인 김명실,10057613,0
3682,강하늘,소녀괴담,20111688,2108406
3683,김소은,소녀괴담,10004713,126538
3684,김정태,소녀괴담,10005617,1878556
3685,한혜린,소녀괴담,20156884,0
3686,박두식,소녀괴담,20188686,0
3687,이아현,소녀괴담,10056460,1958
3688,서경배,소녀괴담,20183920,0
3689,임미라,소녀괴담,20193414,0
3690,임승현,소녀괴담,20193431,0
3691,전성혁,소녀괴담,20193687,0
3692,전소연,소녀괴담,20193712,0
3693,정윤선,소녀괴담,20194349,0
3694,권용진,소녀괴담,20195447,0
3695,이상헌,소녀괴담,20151694,566498
3696,이슬아,소녀괴담,20195656,0
3697,이승민,소녀괴담,20195659,0
3698,이승현,소녀괴담,20195896,0
3699,이정철,소녀괴담,20196174,0
3700,김상혁,소녀괴담,20196540,0
3701,김영미,소녀괴담,20196741,0
3702,김욱,소녀괴담,20111852,0
3703,김유영,소녀괴담,20196914,0
3704,박선호,소녀괴담,20200268,0
3705,김재화,소녀괴담,10005532,270148
3706,이동훈,소녀괴담,20235226,0
3707,박충선,소녀괴담,10029425,0
3708,세스 로건,나쁜 이웃들,10036150,854283
3709,로즈 번,나쁜 이웃들,10017836,750062
3710,잭 에프런,나쁜 이웃들,10060933,70893
3711,데이브 프랑코,나쁜 이웃들,20175045,2909170
3712,황보라,내비게이션,10090096,203782
3713,탁트인,내비게이션,10079458,315187
3714,김준호,내비게이션,20166024,0
3715,이동원,내비게이션,20195454,0
3716,샤를로뜨 갱스부르,님포매니악 볼륨2,10035121,19113
3717,스텔란 스카스가드,님포매니악 볼륨2,10038855,465857
3718,스테이시 마틴,님포매니악 볼륨2,10038551,45257
3719,샤이아 라보프,님포매니악 볼륨2,20081269,1990019
3720,제이미 벨,님포매니악 볼륨2,10063545,1269869
3721,크리스찬 슬레이터,님포매니악 볼륨2,10077336,69902
3722,윌렘 데포,님포매니악 볼륨2,10053013,266606
3723,미아 고스,님포매니악 볼륨2,10088931,110106
3724,우마 서먼,님포매니악 볼륨2,10052082,243734
3725,소피 케네디 클락,님포매니악 볼륨2,10042536,60265
3726,코니 닐슨,님포매니악 볼륨2,10076151,501065
3727,마린느 델테르메,마네의 제비꽃 여인: 베르트 모리조,10022232,0
3728,맬릭 지디,마네의 제비꽃 여인: 베르트 모리조,10024951,13557
3729,정태춘,블랙딜,20189652,0
3730,정우성,신의 한 수,10062025,1436343
3731,안성기,신의 한 수,10043371,553577
3732,이범수,신의 한 수,10055581,1064952
3733,김인권,신의 한 수,10005410,1812117
3734,이시영,신의 한 수,10056359,840693
3735,안길강,신의 한 수,10042830,140240
3736,최진혁,신의 한 수,20178264,0
3737,홍성덕,신의 한 수,10089534,0
3738,정윤선,신의 한 수,10062081,429
3739,강다혜,신의 한 수,20129258,0
3740,박지훈,신의 한 수,20186167,0
3741,백동현,신의 한 수,20142388,0
3742,서병덕,신의 한 수,20183937,0
3743,고용석,신의 한 수,20143306,0
3744,윤정희,신의 한 수,20194984,0
3745,이다혜,신의 한 수,20195074,0
3746,최두엽,신의 한 수,20195129,0
3747,최시은,신의 한 수,20195235,0
3748,최제헌,신의 한 수,20132809,0
3749,이명희,신의 한 수,20195472,0
3750,권태원,신의 한 수,20143709,0
3751,이은지,신의 한 수,20196083,0
3752,이정호,신의 한 수,20196179,0
3753,이주희,신의 한 수,20196209,0
3754,김선웅,신의 한 수,20150505,0
3755,김주형,신의 한 수,20197386,0
3756,김태진,신의 한 수,20198407,0
3757,박갑진,신의 한 수,20149869,0
3758,유재상,신의 한 수,20185969,38244
3759,김홍파,신의 한 수,20175721,382293
3760,유순철,신의 한 수,10053760,468
3761,김명수,신의 한 수,10004062,9786
3762,안서현,신의 한 수,20137818,165575
3763,이용녀,신의 한 수,20113303,461553
3764,최일화,신의 한 수,10072645,124894
3765,유민규,원나잇 온리,20189667,0
3766,박수진,원나잇 온리,20189668,0
3767,장유상,원나잇 온리,20189669,858
3768,정원조,원나잇 온리,20157068,0
3769,김대준,원나잇 온리,20196298,0
3770,김민기,원나잇 온리,20196371,0
3771,조복래,원나잇 온리,20203246,682214
3772,니콜라스 케이지,조,10008729,256142
3773,타이 쉐리던,조,10023742,1469435
3774,줄리엣 비노쉬,천번의 굿나잇,10069604,66199
3775,니콜라이 코스터 왈도,천번의 굿나잇,10008795,255345
3776,르네 플레밍,카프리치오,20115321,697
3777,브렌튼 스웨이츠,더 시그널,10086370,729457
3778,로렌스 피쉬번,더 시그널,10016307,636755
3779,케빈 코스트너,드래프트 데이,10075538,248036
3780,제니퍼 가너,드래프트 데이,10062603,138561
3781,랄프 스테드먼,랄프 스테드먼 스토리: 이상한 나라의 친구들,10068139,0
3782,조니 뎁,랄프 스테드먼 스토리: 이상한 나라의 친구들,10065531,855612
3783,조한철,숙희,10067417,69550
3784,전한나,숙희,20193936,0
3785,채민서,숙희,10071672,294644
3786,김재열,숙희,20197061,0
3787,린드라 릴,울프 앳 더 도어,10019766,0
3788,밀헴 코타즈,울프 앳 더 도어,10027956,1387
3789,파비울라 나쉬멘토,울프 앳 더 도어,10082129,0
3790,지성,좋은 친구들,10069957,1043117
3791,주지훈,좋은 친구들,10069179,1170822
3792,이광수,좋은 친구들,20111692,653625
3793,강봉성,좋은 친구들,10000645,0
3794,이동규,좋은 친구들,20185195,0
