,movie_name,nation,distribution,director_sum,actor_sum,rate_score,genre,first_genre,genre_sum,release_date,day1_screen,day1_audience,day15_date,day_score,day15_audience,rate,news7
707,조선미녀삼총사,0.267262,0.759259,648625,9967384,0.22784000000000001,1040302,코미디,2115323.4480000003,2014-01-29,388,60234,2014-02-12,95307.29837,480204,12세이상관람가,750
708,비긴 어게인,0.184566,0.05,396540,2164242,0.15883,65662,멜로/로맨스,65662.0,2014-08-13,185,12032,2014-08-27,126393.6109,482590,15세이상관람가,46
709,캐치미,0.267262,0.790536,0,6100114,0.22784000000000001,330697,코미디,396359.2008,2013-12-18,393,29488,2014-01-01,96805.72942999999,484182,12세이상관람가,405
710,무서운 이야기 2,0.267262,0.790536,1149839,0,0.15883,343468,미스터리,505057.9607,2013-06-05,280,57861,2013-06-19,67175.82335,489248,15세이상관람가,75
711,남자사용설명서,0.267262,0.759259,616810,6362302,0.15883,330697,코미디,396359.2008,2013-02-14,372,57171,2013-02-28,70158.3783,491885,15세이상관람가,158
712,그레이트 월,0.184566,0.4,263842,876435,0.22784000000000001,744323,판타지,1214643.846,2017-02-15,593,46451,2017-03-01,75949.12011,496957,12세이상관람가,17
713,고스트버스터즈,0.184566,0.4,1189768,5771406,0.22784000000000001,744323,액션,1707312.791,2016-08-25,418,32371,2016-09-08,90860.30516,500957,12세이상관람가,53
714,가려진 시간,0.267262,0.759259,8642,5185889,0.22784000000000001,864919,드라마,1335239.945,2016-11-16,884,71077,2016-11-30,56684.87568,504146,12세이상관람가,547
715,발레리안: 천 개 행성의 도시,0.021345,0.05,243687,3898125,0.22784000000000001,744323,액션,1998205.0280000002,2017-08-30,614,70846,2017-09-13,72892.96815,506071,12세이상관람가,249
716,루퍼,0.184566,0.05,39777,1748348,0.01975,744323,SF,1376615.59,2012-10-11,369,33094,2012-10-25,56346.24612,511149,청소년관람불가,40
717,몬스터,0.267262,0.790536,3009356,5618234,0.01975,424331,스릴러,424331.00399999996,2014-03-13,469,67380,2014-03-27,46990.63343,514555,청소년관람불가,1002
718,사이코메트리,0.267262,0.809701,323382,3922112,0.01975,343468,미스터리,343468.1194,2013-03-07,391,46160,2013-03-21,45839.64887,516280,청소년관람불가,152
719,백설공주,0.184566,0.790536,405841,798678,0.07631,621589,판타지,1091909.787,2012-05-03,318,26499,2012-05-17,63592.62432,517910,전체관람가,33
720,스텝 업: 올 인,0.184566,0.05,0,1036023,0.22784000000000001,864919,드라마,930581.5959999999,2014-09-03,267,32719,2014-09-17,95390.60164,520992,12세이상관람가,0
721,더 울프 오브 월스트리트,0.184566,0.05,231424,1759656,0.01975,864919,범죄,1429727.0580000002,2014-01-09,333,38282,2014-01-23,76823.08232,526596,청소년관람불가,90
722,메카닉: 리크루트,0.184566,0.05,1382,1222981,0.15883,744323,액션,1733461.9630000002,2016-08-31,290,95756,2016-09-14,78200.9835,531198,15세이상관람가,29
723,섀도우 헌터스: 뼈의 도시,0.184566,0.790536,146362,563214,0.15883,744323,판타지,1214643.846,2013-09-12,352,34177,2013-09-26,93600.34137000001,532004,15세이상관람가,22
724,헝거게임: 판엠의 불꽃,0.184566,0.790536,13743,2409273,0.15883,864919,액션,2241535.1859999998,2012-04-05,461,39051,2012-04-19,47516.76068,533089,15세이상관람가,35
725,애프터 어스,0.184566,1.350294,630341,0,0.22784000000000001,744323,SF,1998205.0280000002,2013-05-30,457,70044,2013-06-13,67903.38375,536178,12세이상관람가,51
726,파파,0.267262,0.790536,221528,1875742,0.22784000000000001,330697,가족,613395.3595,2012-02-01,313,25252,2012-02-15,69716.00464,536503,12세이상관람가,94
727,레지던트 이블 5 : 최후의 심판,0.184566,0.05,485401,4579390,0.01975,744323,액션,1962536.435,2012-09-13,348,57821,2012-09-27,65957.55419,539608,청소년관람불가,30
728,다이노소어 어드벤처 3D,0.184566,0.552296,501907,1280525,0.07631,744323,액션,1027021.655,2013-12-19,294,11259,2014-01-02,97214.73288,546427,전체관람가,10
729,인시디어스: 두번째 집,0.184566,1.350294,1549350,1820413,0.15883,161589,공포(호러),161589.8413,2013-12-05,330,47414,2013-12-19,78482.04272,554073,15세이상관람가,39
730,미 비포 유,0.184566,0.821026,0,3344065,0.22784000000000001,864919,멜로/로맨스,930581.5959999999,2016-06-01,384,25214,2016-06-15,67839.02446,559802,12세이상관람가,21
731,채피,0.184566,0.4,1030795,3164084,0.15883,744323,액션,1168654.501,2015-03-12,524,45334,2015-03-26,46990.63343,560308,15세이상관람가,149
732,황제를 위하여,0.267262,0.05,123770,7577276,0.01975,744323,액션,1309130.959,2014-06-11,366,39397,2014-06-25,61709.75632000001,562666,청소년관람불가,482
733,화이트 하우스 다운,0.184566,1.350294,1343434,1046152,0.15883,864919,액션,1609243.093,2013-06-27,457,60803,2013-07-11,75850.10167,563684,15세이상관람가,58
734,맨 온 렛지,0.184566,0.790536,0,1971653,0.15883,564807,범죄,989138.4664,2012-02-22,292,28012,2012-03-07,63473.580160000005,570391,15세이상관람가,0
735,패션왕,0.267262,0.6860539999999999,704892,4670462,0.15883,864919,코미디,1195616.797,2014-11-06,518,48348,2014-11-20,55638.66989,571490,15세이상관람가,1537
736,다크 섀도우,0.184566,0.821026,672094,1555696,0.15883,864919,드라마,1794308.561,2012-05-10,352,57275,2012-05-24,63592.62432,574874,15세이상관람가,56
737,설리: 허드슨강의 기적,0.184566,0.821026,199998,1017170,0.22784000000000001,864919,드라마,864919.5959999999,2016-09-28,537,33583,2016-10-12,66299.81143,580281,12세이상관람가,73
738,열정같은소리하고있네,0.267262,0.6860539999999999,1990120,13893781,0.15883,864919,드라마,864919.5959999999,2015-11-25,550,59737,2015-12-09,69470.34693,587004,15세이상관람가,726
739,47 미터,0.021345,0.05,70,517891,0.15883,424331,스릴러,585920.8453,2017-07-19,542,72116,2017-08-02,88016.73991,588376,15세이상관람가,33
740,아빠는 딸,0.267262,0.8481700000000001,0,3900156,0.22784000000000001,330697,코미디,330697.2008,2017-04-12,460,33396,2017-04-26,43159.58494,589470,12세이상관람가,697
741,우는 남자,0.267262,0.809701,3426416,15377891,0.01975,864919,액션,1609243.093,2014-06-04,500,121991,2014-06-18,73885.77352999999,590662,청소년관람불가,1579
742,더 임파서블,0.021345,0.790536,88653,666433,0.22784000000000001,864919,액션,2033574.0969999998,2013-01-17,387,52425,2013-01-31,76823.08232,592123,12세이상관람가,31
743,컨택트,0.184566,0.4,103967,4201624,0.22784000000000001,864919,SF,1921542.6930000002,2017-02-02,509,54584,2017-02-16,70158.3783,594826,12세이상관람가,128
744,미쓰GO,0.267262,0.6860539999999999,1253075,11166916,0.15883,744323,액션,1639828.16,2012-06-21,417,58579,2012-07-05,67355.53928,596202,15세이상관람가,70
745,서부전선,0.267262,0.790536,0,5465912,0.22784000000000001,864919,전쟁,1151077.384,2015-09-24,499,47432,2015-10-08,84690.44447,599698,12세이상관람가,881
746,널 기다리며,0.267262,0.6860539999999999,0,5405848,0.01975,424331,스릴러,424331.00399999996,2016-03-10,463,41956,2016-03-24,45839.64887,599741,청소년관람불가,256
747,잭 리처: 네버 고 백,0.184566,0.790536,375353,6819878,0.15883,864919,액션,2174050.555,2016-11-30,658,111255,2016-12-14,78346.06709,605137,15세이상관람가,40
748,특종: 량첸살인기,0.267262,0.790536,1865195,11148259,0.15883,424331,스릴러,424331.00399999996,2015-10-22,776,64516,2015-11-05,57556.10307999999,610243,15세이상관람가,592
749,신데렐라,0.184566,1.350294,354814,1589792,0.07631,65662,멜로/로맨스,65662.0,2015-03-19,424,34177,2015-04-02,46652.71143,615642,전체관람가,65
750,스노우 화이트 앤 더 헌츠맨,0.184566,0.4,764072,3794987,0.22784000000000001,744323,액션,1836233.284,2012-05-30,409,30024,2012-06-13,67851.45799,623023,12세이상관람가,24
751,조선마술사,0.267262,0.790536,1211960,11420567,0.22784000000000001,864919,드라마,864919.5959999999,2015-12-30,596,115456,2016-01-13,86496.49041,623977,12세이상관람가,1520
752,"안녕, 헤이즐",0.184566,0.552296,15147,4159305,0.22784000000000001,864919,드라마,930581.5959999999,2014-08-13,252,29696,2014-08-27,126393.6109,626471,12세이상관람가,18
753,그날의 분위기,0.267262,0.759259,167,7450259,0.15883,65662,멜로/로맨스,65662.0,2016-01-14,592,67607,2016-01-28,78752.02775,627470,15세이상관람가,272
754,플랜맨,0.267262,0.790536,0,12960827,0.15883,864919,드라마,864919.5959999999,2014-01-09,458,54251,2014-01-23,76823.08232,633554,15세이상관람가,491
755,사냥,0.267262,0.790536,382881,7106912,0.15883,744323,액션,744323.4968,2016-06-29,696,161021,2016-07-13,82710.47587000001,644724,15세이상관람가,1030
756,디스 민즈 워,0.184566,0.552296,1722962,2276461,0.15883,744323,액션,1140682.6979999999,2012-02-29,307,35337,2012-03-14,51943.4822,645262,15세이상관람가,549
757,엔더스 게임,0.184566,0.790536,659511,3518998,0.22784000000000001,744323,SF,1998205.0280000002,2013-12-31,460,125787,2014-01-14,85342.99157,649263,12세이상관람가,48
758,인페르노,0.184566,0.4,476199,2093716,0.15883,424331,미스터리,767799.1234,2016-10-19,731,60052,2016-11-02,57345.20436,651924,15세이상관람가,95
759,런던 해즈 폴른,0.184566,0.8481700000000001,980,1583840,0.15883,744323,액션,1733461.9630000002,2016-03-10,457,36440,2016-03-24,45839.64887,670485,15세이상관람가,30
760,국가대표 2,0.267262,0.8481700000000001,372022,6403868,0.22784000000000001,864919,드라마,864919.5959999999,2016-08-10,562,61508,2016-08-24,126024.3723,672629,12세이상관람가,369
761,트랜센던스,0.184566,0.790536,0,5014339,0.22784000000000001,864919,SF,2241535.1859999998,2014-05-14,361,47918,2014-05-28,64788.39287999999,679021,12세이상관람가,30
762,픽셀,0.184566,0.4,957403,1116788,0.22784000000000001,744323,액션,1365912.935,2015-07-16,530,68692,2015-07-30,86105.17686,680186,12세이상관람가,71
763,관능의 법칙,0.267262,0.790536,644520,5298387,0.01975,864919,드라마,1195616.797,2014-02-13,591,58083,2014-02-27,71919.98014,681443,청소년관람불가,448
764,더 파이브,0.267262,0.809701,0,9637971,0.01975,864919,스릴러,1289250.6,2013-11-14,501,47976,2013-11-28,55638.66989,686853,청소년관람불가,849
765,브리짓 존스의 베이비,0.184566,0.4,270417,2165294,0.15883,330697,코미디,396359.2008,2016-09-28,440,41530,2016-10-12,66299.81143,692909,15세이상관람가,42
766,고질라,0.184566,0.821026,510190,3018019,0.22784000000000001,744323,액션,1376615.59,2014-05-15,580,89080,2014-05-29,65189.3671,707370,12세이상관람가,45
767,스플릿,0.267262,0.05,0,3421460,0.15883,864919,드라마,864919.5959999999,2016-11-09,563,33686,2016-11-23,55287.84819,716204,15세이상관람가,317
768,헝거게임: 더 파이널,0.184566,0.790536,1219312,3288583,0.15883,744323,액션,1365912.935,2015-11-18,482,46781,2015-12-02,58639.751229999994,722158,15세이상관람가,55
769,미쓰 와이프,0.267262,0.8481700000000001,318419,7583208,0.15883,330697,코미디,330697.2008,2015-08-13,413,56370,2015-08-27,127103.1038,723572,15세이상관람가,327
770,카트,0.267262,0.05,8533,9927987,0.22784000000000001,864919,드라마,864919.5959999999,2014-11-13,533,101033,2014-11-27,57035.69739,731001,12세이상관람가,298
771,스텝업4 : 레볼루션,0.184566,0.790536,0,814273,0.22784000000000001,65662,멜로/로맨스,65662.0,2012-08-15,266,79915,2012-08-29,125501.8383,740261,12세이상관람가,14
772,인시디어스 3,0.184566,0.4,0,309168,0.15883,161589,공포(호러),161589.8413,2015-07-09,331,38555,2015-07-23,83996.12402,745018,15세이상관람가,40
773,레지던트 이블: 파멸의 날,0.184566,0.4,464718,3723555,0.01975,744323,액션,1962536.435,2017-01-25,545,71038,2017-02-08,98853.31647,748452,청소년관람불가,0
774,공각기동대 : 고스트 인 더 쉘,0.184566,0.790536,636631,3331144,0.15883,744323,SF,1941423.052,2017-03-29,763,114618,2017-04-12,43802.54319,751579,15세이상관람가,105
775,나는 왕이로소이다,0.267262,0.790536,1323235,12135479,0.22784000000000001,1040302,사극,1370999.951,2012-08-08,469,65664,2012-08-22,125501.8383,753272,12세이상관람가,157
776,잭 리처,0.184566,0.809701,3072178,2233276,0.15883,744323,액션,744323.4968,2013-01-17,399,75139,2013-01-31,76823.08232,771859,15세이상관람가,918
777,미확인 동영상 : 절대클릭금지,0.267262,0.759259,644884,2374107,0.15883,161589,공포(호러),161589.8413,2012-05-30,236,16702,2012-06-13,67851.45799,777206,15세이상관람가,303
778,상의원,0.267262,0.759259,475676,8564665,0.15883,1040302,사극,1905222.346,2014-12-24,466,108567,2015-01-07,97085.91553,780293,15세이상관람가,294
779,동주,0.267262,0.8481700000000001,3126157,7224096,0.22784000000000001,864919,드라마,864919.5959999999,2016-02-17,374,19124,2016-03-02,75216.82744,794952,12세이상관람가,760
780,하트 오브 더 씨,0.184566,0.821026,469490,3931071,0.22784000000000001,864919,액션,2230832.531,2015-12-03,501,44675,2015-12-17,78482.04272,800670,12세이상관람가,91
781,애나벨,0.184566,0.821026,19615,2052474,0.15883,161589,공포(호러),161589.8413,2014-10-02,344,81019,2014-10-16,68732.54738999999,806210,15세이상관람가,25
782,남쪽으로 튀어,0.267262,0.790536,748857,12831041,0.15883,864919,코미디,1195616.797,2013-02-06,428,45840,2013-02-20,78577.05789,809040,15세이상관람가,170
783,대립군,0.267262,0.552296,1508298,10259463,0.15883,1040302,드라마,1905222.346,2017-05-31,809,136240,2017-06-14,69613.76009,809207,15세이상관람가,951
784,헝거게임: 모킹제이,0.184566,0.790536,1209778,3259092,0.15883,632292,어드벤처,1678212.535,2014-11-20,587,88152,2014-12-04,61104.819410000004,812376,15세이상관람가,54
785,월터의 상상은 현실이 된다,0.184566,0.552296,41099,2556762,0.22784000000000001,864919,어드벤처,1817206.235,2013-12-31,378,93788,2014-01-14,85342.99157,812786,12세이상관람가,83
786,좋아해줘,0.267262,0.809701,1123294,10305393,0.22784000000000001,330697,멜로/로맨스,396359.2008,2016-02-17,614,73132,2016-03-02,75216.82744,813712,12세이상관람가,910
787,시체가 돌아왔다,0.267262,0.809701,0,14783360,0.15883,864919,범죄,1429727.0580000002,2012-03-29,402,47998,2012-04-12,48338.09388,814616,15세이상관람가,106
788,살인의뢰,0.267262,0.05,0,9268397,0.01975,564807,범죄,989138.4664,2015-03-12,481,80774,2015-03-26,46990.63343,821933,청소년관람불가,580
789,손님,0.267262,0.809701,0,7483617,0.15883,470320,판타지,631910.1904,2015-07-09,493,144967,2015-07-23,83996.12402,823822,15세이상관람가,1179
790,갓 오브 이집트,0.184566,0.05,744819,1434281,0.22784000000000001,621589,어드벤처,1091909.787,2016-03-03,485,56814,2016-03-17,45839.64887,831714,12세이상관람가,30
791,레전드 오브 타잔,0.184566,0.821026,3670802,3673595,0.22784000000000001,744323,액션,1365912.935,2016-06-29,540,84540,2016-07-13,82710.47587000001,841908,12세이상관람가,51
792,열한시,0.267262,0.809701,1550403,5888288,0.15883,424331,스릴러,424331.00399999996,2013-11-28,477,64960,2013-12-12,73085.44676,844576,15세이상관람가,408
793,프로메테우스,0.184566,0.552296,774358,3252408,0.01975,632292,SF,1056623.097,2012-06-06,521,177078,2012-06-20,67557.74395,860142,청소년관람불가,167
794,전국노래자랑,0.267262,0.790536,159140,4105127,0.22784000000000001,864919,코미디,1195616.797,2013-05-01,565,94297,2013-05-15,63191.650089999996,861432,12세이상관람가,240
795,방황하는 칼날,0.267262,0.809701,982923,7266860,0.01975,564807,범죄,989138.4664,2014-04-10,481,66643,2014-04-24,42363.009000000005,872016,청소년관람불가,195
796,타이탄의 분노,0.184566,0.821026,453895,3402350,0.22784000000000001,744323,액션,1214643.846,2012-03-29,505,71799,2012-04-12,48338.09388,875060,12세이상관람가,14
797,우리는 형제입니다,0.267262,0.759259,849884,11463009,0.22784000000000001,864919,코미디,1195616.797,2014-10-23,517,62171,2014-11-06,57469.8765,882713,12세이상관람가,275
798,점쟁이들,0.267262,0.6860539999999999,1893368,6936372,0.15883,330697,코미디,492287.0421,2012-10-03,453,172469,2012-10-17,62584.138770000005,885133,15세이상관람가,143
799,"날, 보러와요",0.267262,0.8481700000000001,264424,4485904,0.01975,424331,미스터리,767799.1234,2016-04-07,424,42192,2016-04-21,47516.76068,885441,청소년관람불가,437
800,원더풀 라디오,0.267262,0.759259,610392,4264636,0.15883,864919,드라마,930581.5959999999,2012-01-05,421,60371,2012-01-19,76823.08232,889268,15세이상관람가,95
801,"고산자, 대동여지도",0.267262,0.809701,1697892,4741575,0.07631,1040302,사극,1040302.75,2016-09-07,764,29603,2016-09-21,93184.45541000001,889531,전체관람가,1197
802,불한당: 나쁜 놈들의 세상,0.267262,0.809701,916294,11058685,0.01975,864919,범죄,2174050.555,2017-05-17,800,95271,2017-05-31,64788.39287999999,890777,청소년관람불가,1251
803,허삼관,0.267262,0.6860539999999999,270148,25596226,0.22784000000000001,864919,드라마,864919.5959999999,2015-01-14,584,73635,2015-01-28,78267.63075,899801,12세이상관람가,3236
804,장수상회,0.267262,0.809701,5040334,11444258,0.22784000000000001,864919,멜로/로맨스,930581.5959999999,2015-04-09,640,53241,2015-04-23,42363.009000000005,913924,12세이상관람가,653
805,매그니피센트 7,0.184566,0.4,280706,4445197,0.15883,744323,액션,794347.7695,2016-09-14,564,112370,2016-09-28,94840.57905,914323,15세이상관람가,718
806,잭 더 자이언트 킬러,0.184566,0.821026,1853202,3979414,0.22784000000000001,864919,판타지,1956829.3830000001,2013-02-28,418,113999,2013-03-14,51887.19973,918590,12세이상관람가,40
