,movie_name,director_average
4177, 베이글녀들의 성감클럽,0
4178, 블라인드,0
4179, 소림사 - 죽음의 객잔,92
4180, 수색역,0
4181, 외인부대 : 암살자들,1216
4182, 인턴 간호사의 아주 특별한 경험,23
4183, 잠 못 이루는 섹스,868
4184, 조건만남 : 불륜의 시작,82
4185, 프로젝트-M,0
4186, 내 친구의 아내 (무삭제),277
4187, 밤마다 에로 대운동회,1
4188, 붉은 알몸-격정사,1
4189, 아내의 위험한 부업,0
4190, 야외 거유의 유혹,0
4191, 과장님의 여직원 길들이기,2
4192, 남녀의 속궁합,1
4193, 롯본기 양키전쟁,7
4194, 섹스는 오감만족,16
4195, 은밀한 정사,13
4196, 출근길: 남자들의 애무,2
4197, 덤프걸 유코,10
4198, 뜨거운 정사 - 미나 이야기,0
4199, 미스 히스테리,759248
4200, 입영전야,676
4201, 달콤한 입술 맛보기,28
4202, 동창생과 자는 여자,14
4203, 유부녀의 각성 - 수치심,8
4204, 타락하는 여상사,1
4205, 프레지던트 테러 라이브,427
4206, 난교: 쾌락의 맛,1
4207," 날, 보러와요",264424
4208, 더 걸 이즈 인 트러블,0
4209, 독수리 에디,14140
4210, 라스트 홈,0
4211, 로베르토의 특별한 일주일,0
4212, 만물생장-끝없는 관계,1090
4213, 서머지드,78
4214, 소림사 무림탐정 : 황제의 옥패 ,71
4215, 스타 차일드: 서투른 오디션,1
4216, 스틸 플라워,1668
4217, 신은 죽지 않았다 2,20542
4218, 우주전쟁 : 화성을 지켜라,621
4219, 익스트림 터미네이터 TR,0
4220, 최악의 이웃과 사랑에 빠지는 방법,0
4221, 캘린더걸,0
4222, 퀸 오브 데저트,4337
4223, 클로버필드 10번지,0
4224, 트럼보,120949
4225, 포비아: 악령의 한,0
4226, 피아니스트 세이모어의 뉴욕 소네트,10312
4227, 흉가 : 유령의 집,0
4228, 33,38292
4229, 더 컬링,0
4230, 중독: 끝없는 성욕,0
4231, 밀애: 아주버님,0
4232, 착한 누나,7
4233, 혼외정사: 외국인의 맛,6
4234, 미망인의 참을 수 없는 욕정,0
4235, 블랙번: 죽음의 숲,5078
4236, 야한 병동 24시,0
4237, 은밀한 영업부: 위험한 스캔들,10
4238, 은밀한 영업부: 유혹의 그림자,10
4239, 극강 수위 - 농후한 몸매,1
4240, 극장판 울트라맨 우주 몬스터 대결전,71726
4241, 극장판 프랭키와 친구들: 생명의 나무,0
4242, 명품 몸매 형수님,1
4243, 불륜정사-뒷조사,34
4244, 블랙옵스 vs 좀비닌자,0
4245, 시간이탈자,625653
4246, 여변호사 - 굴욕법정,8
4247, 유부녀 - 남편 외출중,1
4248, 해어화,298966
4249, 헌츠맨: 윈터스 워,0
4250, 4등,503184
4251, 400번의 구타,14192
4252, 두 개의 연애,4997
4253, 블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,0
4254, 샤크스톰 2 : 샤크네이도,660
4255, 성룡의 아시수,0
4256, 섹스 프렌드 스와핑 무삭제판,7
4257, 업사이드 다운,0
4258, 절세부인의 사랑,1
4259, 좀비 나이트,74576
4260, 크로닉,2018
4261, 22분: 아덴만 구출작전,0
4262, 유부녀 트럭걸,10
4263, 이케부쿠로 양키전쟁,83
4264, 걸 아바타,0
4265, 아내의 원초적 본능,0
4266, 이지메-여고생의 혼잣말,15
4267, 이케부쿠로 양키전쟁 2 - 사키,7
4268, 착한 여자들: C컵 이상,0
4269, 뭐든지 해드릴게요,2
4270, 유부녀의 사생활,2
4271, 헨젤과 그레텔,1236
4272, 위험한 섹스: 아야노의 불륜,21
4273, 정사 : 결혼 말고 연애,97
4274, 낮부터 정사 - 빨리와,1
4275, 막장 젊은 아줌마,1
4276, 우리 지금 할래,101
4277, 유부녀 여사원 - 성희롱,1
4278, 절대복종-가녀린 몸매,31
4279, 트리플 9,121310
4280, 동거녀의 달콤한 젤리,82
4281, 마녀의 집,1
4282, 바쿠만,954
4283, 브루클린,7255
4284, 신을 믿습니까?,86655
4285, 언유주얼 서스펙트,0
4286, 위대한 소원,0
4287, 위선자들: 감독판,9566
4288, 유리의 꽃과 부수는 세계,0
4289, 일만명의 성자들,477513
4290, 전철: 그녀들의 절정,13
4291, 젊은 자매와의 맛있는 섹스,15
4292, 철원기행,0
4293, 클린턴로드 : 죽음의 호수,0
4294, 트레이닝 데이: 비열한 거리,0
4295, 파라노말 액티비티: 더 고스트 디멘션,0
4296, 심야병동: 맛있는 간호사들,6
4297, 더 메리: 잃어버린 영혼,0
4298, 맞바람 부부의 고백,26
4299, 모던 발레 스페셜,0
4300, 맛있는 떡,0
4301, 사랑과 음악사이,0
4302, 스페셜 포스 vs 분노의 좀비,0
4303, 시크릿 인 데어 아이즈,11811
4304, 유부녀 만남 사이트,0
4305, 캡틴 아메리카: 시빌 워,2074272
4306, 탐욕의 별,987
4307, 태양 아래,6989
4308, 하나와 미소시루,0
4309, 흔들리며 젖는 열차,1
4310, 고스트 오브 컨저링,0
4311, 노스맨: 바이킹과 늑대군단,30970
4312, 더 샌드,0
4313, 바이 더 씨,256801
4314," 불의 날, 생명을 말하다",276
4315, 세이빙 미스터 우,76990
4316, 알바생들,1733
4317, 엔조이닷컴,1733
4318, 월드워2: 나치의 침공,427
4319, 젊은 엄마 4,561
4320, 치한낭만2 무삭제판,1
4321, 프랑켄슈타인 VS 미라,0
4322, 5월 1일,0
4323, 음란한 AV아이돌,0
4324, 감당이 안되는 욕정녀,13
4325, 동정바친 가정교사,0
4326, 유부녀 매춘 실제상황,1
4327, 쾌감 에로수행,1
4328, 러브 아일랜드,3238
4329, 상사의 부인,0
4330, 진격의 거인 파트1,316698
4331, 형님 아내,116
4332, 극장판 안녕 자두야,0
4333, 다이노X 탐험대,0
4334, 다이노소어 어드벤처 : 백악기 공룡대백과,664481
4335, 두꺼운 정력가와 유부녀,1
4336, 맛있는 성노예,0
4337, 매직브러시,0
4338, 맨 앤 치킨,0
4339, 미망인 하숙집의 환락,0
4340, 바르샤 드림스,46025
4341, 섹스의존증의 여자,0
4342, 애정 남녀,0
4343, 타락한 부인 - 흥분만점,1
4344, 탐정 홍길동: 사라진 마을,1767777
4345, 현역 여대생의 실화,38
4346, 럭키 루크: 전설의 무법자,22295
4347, 비틀즈: 하드 데이즈 나이트,141427
4348, 서울야행,136
4349, 초인,0
4350, 45년 후,0
4351, 탄호이저,0
4352, 익스트림 타겟,0
4353, 젊은 엄마들: 여자가 되는 날,38
4354, 가슴으로 죽이는 여자,1
4355, 관능 여의사의 치욕,1
4356, 꽃꽃이 부인의 가슴향기,1
4357, 남편을 위한 정사,1
4358, 런 라이크 헬,0
4359, 제자의 육체 노출,1
4360, 곡성,3619522
4361, 꺼져버려 종양군 ,0
4362, 나는 쓰레기다,623
4363, 나의 소녀시대,0
4364, 눈이라도 내렸으면,2186
4365, 다이버전트 시리즈: 얼리전트,399067
4366, 란제리 사나이,1
4367, 몸 로비,13
4368, 밀그램 프로젝트,2777
4369, 배짱이들,0
4370, 부모님과 이혼하는 방법,0
4371, 사돈의 팔촌,1571
4372, 애비,179016
4373, 엽기적인 그녀 2,1015351
4374, 옆집 누나,321
4375, 인사이드 링: 항공기를 훔쳐라,191
4376, 캄포스,0
4377, 클랜,0
4378, 탐욕,0
4379, 펑정지에는 펑정지에다,8896
4380, 헌팅 인 살렘: 악령의 마을,75
4381, 히어 애프터,0
4382, 애프터 에덴: 이브의 고백,0
4383, 탐정사무소 - 사랑과 전쟁,106
4384, 여성배우들,169
4385, 이웃동서,740
4386, 천국의 정사,0
4387, 누나 친구 무삭제판,273
4388, 젊은 새엄마,36
4389, 거유 형수님과 불륜,0
4390, 남편 사진 앞에서 불륜,1
4391, 복숭아골 유부녀,1
4392, 음란 사육일기,1
4393, 잠 못 이루는 섹스 2,321
4394, 계춘할망,2237919
4395, 남녀의 궁합,370
4396, 동급생,0
4397, 드라큘라 레전드,0
4398, 드롭박스,0
4399, 맛있는 간호사의 불륜,9
4400, 몽키킹2: 서유기 여정의 시작,1167
4401, 미나미 양장점의 비밀,7717
4402, 바이 더 건,0
4403, 사부: 영춘권 마스터,1560
4404, 싱 스트리트,1830384
4405, 아빠가 돌아왔다,427
4406, 앵그리버드 더 무비,0
4407, 얼굴도둑,0
4408, 에이리언: 버뮤다 삼각지대,169
4409, 욕망의 하숙집,4
4410, 이지머니 2,731551
4411, 자매: 욕망에 눈뜨다,13
4412, 제3의 사랑,2176155
4413, 짐작보다 따뜻하게,0
4414, 트럭걸 나미,83
4415, 피어 오브 다크니스,0
4416, 하드코어 헨리,0
4417, 착한 여비서의 목적,556
4418, 피가로의 결혼,0
4419, 에투알 갈라쇼,0
4420, 느끼는 유부녀의 꿀단지,1
4421, 레이스,172378
4422, 맛있는 영화,88
4423, 미라클 프롬 헤븐,50114
4424, 미망인 절정분수,1
4425, 산이 울다,0
4426, 썸니아,305682
4427, 엑스맨: 아포칼립스,1569964
4428, 오만과 편견 그리고 좀비,40766
4429, 오베라는 남자,0
4430, 굿나잇 레인의 악령,0
4431, 달에 부는 바람,19365
4432, 레나,0
4433, 몽 루아,0
4434, 묻지마 사랑,0
4435, 미스터 홈즈,1435746
4436, 엄딸,127
4437, 오픈 그레이브,282
4438, 유아 어글리 투,0
4439, 인시던트,0
4440, 위기의 유부녀: 남편과는 다른 맛,18
4441, 감금일지-메이드,0
4442, 갑질섹스-색기,25
4443, 더 보이,54
4444, 무서운 이야기 3 : 화성에서 온 소녀,1194030
4445, 물의 목소리를 듣다,0
4446, 미 비포 유,0
4447, 아가씨,1329984
4448, 아메리칸 섹스 파이,0
4449, 엄마 친구: 사랑하고 싶은 여자,4
4450, 엄마 친구: 여자로 보일때,13
4451, 에코 이펙트,80
4452, 완전한 사육 : 소원을 말해봐,82
4453, 음탕한 아내와 사랑할때,10
4454, 착한 누나: 무삭제판,6
4455, 참을 수 없는 엉덩이,1
4456, 카마수트라: 뱀의 여인,2024
4457, 레드: 위험한 유혹,97
4458, 리틀 데스,0
4459, 바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,66405
4460, 발광하는 불륜남,1
4461, 복종의 메이드 - 무한 쾌락,13
4462, 애욕 인질이 된 유부녀,1
4463, 양치기들,0
4464," 연애의 발동 : 상해 여자, 부산 남자",627103
4465, 예루살렘Z: 좀비와의 전쟁,0
4466, 옹박 4: 리얼 액션 마스터,810
4467, 육체의 질주 - 단지처,8
4468, 플래그 더 문,206320
4469, 한잔 술과 전라 정사,1
4470, 헌팅 더 레전드,0
4471, 그빨로,0
4472, 변태커플 스와핑,1
4473, 자세가 좋은 형수님,1
4474, 젊은 새댁 다른남자와,1
4475, 친구엄마: 사랑이 필요해 무삭제판,13
4476, 진주 조개 잡이,0
4477, 리나의 좋은 가슴,20
4478, 내 여자친구의 엄마,36
4479, 달콤한 사무실 육정,5523
4480, 동경밀회-불륜의 정사,0
4481, 심야의 야한근무,11039
4482, 첫 경험: 느끼고싶어요,6
4483, 테니스 부인과 카메라맨,1
4484, 폭유녀의 가면정사,1
4485, 피서지의 미인 유부녀,1
4486, 감출 수 없는 본능-몰카,0
4487, 고양이는 불러도 오지 않는다,0
4488, 극장판 유희왕 더 다크 사이드 오브 디멘션즈,0
4489, 본 투 비 블루,0
4490, 소년 이야기,0
4491, 시선 사이,189890
4492, 여배우의 이중생활,3
4493, 워크래프트: 전쟁의 서막,646010
4494, 인공지능 남자친구,68
4495, 인터스텔라: 우주 전쟁,0
4496, 정글북,1560891
4497, 컨저링 2,1279181
4498, 행복까지 30일,0
4499, 남편 아들의 끝없는 욕망,13
4500, 리틀 비트 좀비,0
4501, 나도 때론 포르노그라피의 주인공이고 싶다 : 감독판,961
4502, 젊은 여형사의 섹스수사,32
4503, 애마부인 2016,532
4504, 인썸니악: 사라진기억,0
4505, 뒷태가 이쁜 미망인,1
4506, 미스택시드라이버,56
4507, 방탕한금수저부인,1
4508, 치한전철-손가락의 온도,5
4509, 탐정사무소-평강공주와 바보온달 무삭제판,273
4510, 꼬마기사 트랭크,0
4511, 누나 친구: 화려한 외출,4
4512, 닌자터틀 : 어둠의 히어로,19356
4513, 동호회의 목적,131
4514, 미스터 라잇,3375
4515, 백엔의 사랑,359
4516, 소녀와 여자,0
4517, 여자전쟁: 비열한 거래,495
4518, 외출: 외로운 여자들,2
4519, 우리들,0
4520, 저스트 짐,0
4521, 정사: 착한 엄마와 딸,4
4522, 친구엄마: 은밀한 유혹,2
4523, 타부-새누나,102
4524, 특별수사: 사형수의 편지,1299302
4525, 프랑코포니아,5706
4526, 하숙집 2 (무삭제),632
4527, 아즈마 린의 전기고문실,26
4528, 악령의 집,0
4529, 노리코의 은밀한 사생활,0
4530, 내 아내의 엄마: 사위와 사랑에 빠지다,36
4531, 친구 누나 무삭제,341
4532, 남자회원들을 위한 서비스,1
4533, 변태상담치료,1
4534, 여사진작가와 남자모델,1
4535, 인디펜던스 데이 : 리써전스,1250301
4536, 카미노,10
4537, 크리미널,5492
4538, 나이트라이트,0
4539, 리틀 폭스,0
4540, 보고싶다,9155
4541, 비밀은 없다,532324
4542, 삼례,0
4543, 서프러제트,0
4544, 스포찬 배틀 요괴 대결전,0
4545, 썸머타임: 아름다운 계절,860
4546, 젊은엄마 : 디 오리지널,0
4547, 하우스바운드,0
4548, 친구 아내: 절친 부부의 초대장,11
4549, 하고 싶은 날,1
4550, 굿바이 싱글,1350
4551, 레전드 오브 타잔,3670802
4552, 사냥,382881
4553, 셀,364251
4554, 우리 연애의 이력,0
4555, 히 네버 다이: 뱀파이어의 전설,0
4556, 경계,1752
4557, 교환:남자친구,13
4558, 내 남자친구의 여자,13
4559, 마일드 앤 러블리,0
4560, 맛있는 간호사의 정사,0
4561, 미저리 고스트,0
4562, 빅뱅 메이드,0
4563, 친구의 애인,13
4564, 키즈모노가타리 I : 철혈편,9644
4565, 헝그리 하트,0
4566, 홀리워킹데이,0
4567, 가라데 파이터,0
4568, 거유이발소-어서오세요,1
4569, 모텔아가씨-녹는 육체,3
4570, 이쁜 아내를 빌려드려요,1
4571, 젖은 스커트의 부인,1
4572, 제독 : 미힐 드 로이테르,305
4573, 형수의 젖은 오후,25
4574, 투란도트,0
4575, 마탄의 사수,796
4576, 아내의 엄마: 데릴 사위,36
4577, 파우스트의 겁벌,0
4578, 플라잉 홈,855
4579, 나이스 가이즈,9001309
4580, 남편은 바빠서 불륜에 취한 육체,1
4581, 도리를 찾아서,1148456
4582, 라이엇,122
4583, 봉이 김선달,1914779
4584, 서른살의 욕정-처음 아니야,1
4585, 신입 게이샤는 유부녀,1
4586, 아찔한 욕정녀들,1
4587, 웨포나이즈드,1
4588, 쾌락열차-현란한 손가락,5
4589, 크로씽 포인트,0
4590, 터미너스: 인류 멸망의 시작,0
4591, 극장판 프리즘스톤 올스타 셀렉션,0
4592, 나만의 승진 테크닉,57
4593, 로렐,0
4594, 미친개들,0
4595, 어비스: 메가샤크,1
4596, 잔예 - 살아서는 안되는 방,16643
4597, 컨파인스,0
4598, 특수부대 사이보그 솔저,160
4599, 환상의 빛,50077
4600, 어린여자 : 맛있는 관음,327
4601, 워하우스: 죽음의 표식,0
4602, 주말부부,736
4603, 섹시 레이디: 나랑 한판 할래?,0
4604, 유리코의 아로마,0
4605, 동거의 목적(무삭제판),566
4606, 그녀는 포위됐다 - 지하철,28
4607, 나우 유 씨 미 2,1197002
4608, 더 웨이브,0
4609, 데몰리션,40001
4610, 속옷 개방 대방출,1
4611, 언더 워터,1186995
4612, 요즘 신혼녀의 유행은,10
4613, 젊은 남편보다 잘하는 남자,1
4614, 초대박 거유여상사,1
4615, 트릭,0
4616, 관광버스 속 정사,0
4617, 나의 산티아고,0
4618, 말로니의 두 번째 이야기,10
4619, 바그다드 카페 : 디렉터스컷,2440
4620, 불륜관계,37
4621, 셜록: 죽음의 덫 ,0
4622, 아이 인 더 스카이,978832
4623, 에브리바디 원츠 썸!!,116002
4624, 여자전쟁: 봉천동 혈투,381019
4625, 외도,140
4626, 쿨하니까 괜찮아,0
4627, 태양 아래(해설판),19998
4628, 패신저스,6351
4629, 플레이스 인 헬,0
4630, 피해자,0
4631, 게스트 하우스 여주인의 비밀연애,0
4632, 수줍은 내 약혼녀,0
4633, 스무살 내 친구 - 미친 향기,0
4634, 에이컵 친구 아내 - 남편 오기 전에,1
4635, 트럭걸의 사랑이야기,1
4636, 엑소시즘: 로스트테이프,0
4637, 결혼 4년차의 불륜-남편후배와,0
4638, 굵은 애인과 불륜사이,1
4639, 그녀의 섹스 테크닉,163
4640, 극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,550728
4641, 먼저 자버린 남편과 불타는 육체,0
4642, 부산행,62813
4643, 아이스 에이지: 지구 대충돌,1262734
4644, 엄마 친구: 여자로 보일때 무삭제판,13
4645, 피곤한 남편 대신 출장서비스,1
4646, 개인교수: 심화학습 (무삭제),632
4647, 나쁜놈은 죽는다 무삭제 특별판,14942
4648, 뜨거운 이웃 무삭제 감독판,230
4649, 마신자 - 빨간 옷 소녀의 저주,0
4650, 마음,0
4651, 무국적소녀,9115
4652, 미스터 토렌테 <카지노를 털어라!!!>,507
4653, 바람난 여자들,829
4654, 베어풋,34649
4655, 이레셔널 맨,89161
4656, 이지머니 3,0
4657, 타투이스트,0
4658, 핫섹토크 무삭제 감독판,230
4659, 2차 세계대전 타임트랙,1
4660, 71 : 벨파스트의 눈물,0
4661, 라스트 걸 스탠딩,0
4662, 마스터: 뒤틀린 사랑,1018
4663, 언니들의 속사정: 탐욕의 길,32
4664, 어린 엄마: 딸과 함께,1
4665, 캘린더걸-무삭제,295
4666, 극장 치한,1
4667, 기모노를 입은 아가씨,1
4668, 동생애인과의 정사,31
4669, 빅,0
4670," 사랑해, 매기",0
4671, 신랑은 몰라요-바람,0
4672, 인천상륙작전,1197665
4673, 절대거유의 노출증,1
4674, 제이슨 본,601228
4675, 클럽 라이프,0
4676, 태풍이 지나가고,41803
4677, 내 이웃의 아내,127
4678, 노마: 뉴 노르딕 퀴진의 비밀,0
4679, 대도무문,60
4680, 러시아 엄마,0
4681, 레이지 헤이지 크레이지,0
4682, 로라의 섹스 파트너,82
4683, 베티블루 37.2 디오리지널,37776
4684, 보전자전,1
4685, 사냥: 헌터스 킬러,0
4686, 새색시의 비밀극장,36
4687, 언케이지드,0
4688, 요노스케 이야기,2616
4689, 욕구불만 아내의 밀회,36
4690, 자유연애시대 무삭제 특별판,230
4691, 터널 오브 에어리언,0
4692, 펠로니,0
4693, 명품 주부의 유혹,1
4694, 미인 며느리의 뒤태,1
4695, 터져버린 마사지 부인,1
4696, 하얼빈대전투: 일본군최후의날,0
4697, 혼전 여직원의 연예,3
4698, 간통: 사장님의 아내,4
4699, 남편 후배의 야한 속삭임,1
4700, 노예의 성욕-불기둥,8
4701, 다 해주는 여자,2
4702, 덕혜옹주,554463
4703, 마이펫의 이중생활,768378
4704, 매춘: 내 아내와 딸,4
4705, 명탐정 코난: 순흑의 악몽,497881
