,movie_name,movie_code,director_name,director_code,nation,release_date,day1_date,day1_screen,day1_audience,day14_date,day14_audience
5121, 변태 엉덩이 정사,20163385,야마자키 쿠니노리,10046590,일본,2016-11-10,2016-11-10,1,1,2016-11-23,0
5122, 뷰티풀 레이디스,20155805,오드리 에스트루고,10080800,프랑스,2016-11-10,2016-11-10,39,266,2016-11-23,2321
5123, 송지효의 심천연가,20160861,임의기,10022255,중국,2016-11-10,2016-11-10,5,5,2016-11-23,0
5124, 스퀴즈,20162829,테리 재스트로,20248009,미국,2016-11-10,2016-11-10,40,135,2016-11-23,1792
5125, 시소,20142706,고희영,20193079,한국,2016-11-10,2016-11-10,49,386,2016-11-23,5114
5126, 신혼녀의 뜨거운 호흡,20163390,와타나베 모토츠구,10051405,일본,2016-11-10,2016-11-10,1,1,2016-11-23,0
5127, 아내업고 달리기,20168681,샤랏 카타리야,20242746,인도,2016-11-10,2016-11-10,10,84,2016-11-23,0
5128, 아메리칸 폴터가이스트,20163945,마이크 루트코스키,10022792,미국,2016-11-10,2016-11-10,1,60,2016-11-23,0
5129, 에스 파트너,20160863,황백기,10090084,홍콩,2016-11-10,2016-11-10,5,10,2016-11-23,91
5130, 오 마이 파파,20162927,박혁지,20187247,한국,2016-11-10,2016-11-10,31,790,2016-11-23,9245
5131, 외박: 친구의 여자 (무삭제),20164105,유승택,20234468,한국,2016-11-10,2016-11-10,1,54,2016-11-23,0
5132, 위스키 탱고 폭스트롯,20168747,글렌 피카라|존 레쿼,10003119|10067711,미국,2016-11-10,2016-11-10,99,615,2016-11-23,4550
5133, 젖은 육체의 속삭임,20163330,테이 쟈가,10079935,일본,2016-11-10,2016-11-10,1,1,2016-11-23,0
5134, 제부와 갑작스런 불륜,20163386,테이 쟈가,10079935,일본,2016-11-10,2016-11-10,1,1,2016-11-23,0
5135," 제자도 - 제자,옥한흠2",20161694,김상철,10004440,한국,2016-11-10,2016-11-10,72,387,2016-11-23,8713
5136, 죽음의 졸업파티,20163982,카짐 모레이크,20188048,미국,2016-11-10,2016-11-10,1,1,2016-11-23,0
5137, 코리올라누스,20162902,조시 루크,10054819,영국,2016-11-10,2016-11-10,10,161,2016-11-23,0
5138, 탱크 432,20162943,닉 질레스피,10008875,영국,2016-11-10,2016-11-10,5,6,2016-11-23,0
5139, 과부의 속사정,20164605,나카노 료,20253233,일본,2016-11-11,2016-11-11,1,1,2016-11-24,0
5140, 코어 임팩트: 행성 충돌,20163983,크리스토퍼 레이,20120079,미국,2016-11-11,2016-11-11,1,1,2016-11-24,0
5141, 두 얼굴 그녀와의 정사,20164227,한 헤이타로,20169652,일본,2016-11-14,2016-11-14,1,30,2016-11-27,0
5142, 불륜 중독: 남자들의 섹스 노리개,20164176,타지리 유우지,20213966,일본,2016-11-14,2016-11-14,1,30,2016-11-27,0
5143, 블랙 라이더,20164766,가브리엘 세블로프,20254709,미국,2016-11-14,2016-11-14,1,1,2016-11-27,0
5144, 섹스 에드,20165002,아이작 페더,20255889,미국,2016-11-14,2016-11-14,1,1,2016-11-27,0
5145, 하우 투 플랜 언 오지 인 어 스몰 타운,20164767,제레미 라론드,20254711,캐나다,2016-11-14,2016-11-14,1,1,2016-11-27,0
5146, 스와핑 : 친구의 아내,20163689,홍성수,20222860,한국,2016-11-15,2016-11-15,20,134,2016-11-28,0
5147, 정사 : 결혼 말고 연애 무삭제,20163848,조경훈,20234948,한국,2016-11-15,2016-11-15,1,1,2016-11-28,0
5148, 19금 섹스의 늪 무삭특별판,20164172,이재남,20240606,한국,2016-11-15,2016-11-15,20,145,2016-11-28,0
5149, 가려진 시간,20154905,엄태화,10047368,한국,2016-11-16,2016-11-16,884,71077,2016-11-29,502419
5150, 발레뤼스,20164503,벨로 판,20254189,프랑스,2016-11-16,2016-11-16,6,38,2016-11-29,305
5151, 새엄마: 섹스 하는 날,20164849,카스가 요시노리,20231893,일본,2016-11-16,2016-11-16,1,1,2016-11-29,0
5152, 신비한 동물사전,20162365,데이빗 예이츠,20100014,미국,2016-11-16,2016-11-16,"1,091",242775,2016-11-29,3571998
5153, 젊은 제수씨 무삭제판,20164889,카에데,20223668,일본,2016-11-16,2016-11-16,1,1,2016-11-29,0
5154, 천공의 벌,20160807,츠츠미 유키히코,10073065,일본,2016-11-16,2016-11-16,5,107,2016-11-29,222
5155, 카페 6,20162928,오자운,20248310,대만,2016-11-16,2016-11-16,122,4359,2016-11-29,28053
5156, 하이큐!! 끝과 시작,20162629,미츠나카 스스무,20247049,일본,2016-11-16,2016-11-16,106,14989,2016-11-29,66405
5157, 가정부의 젖은 스타킹,20163334,테이 쟈가,10079935,일본,2016-11-17,2016-11-17,1,1,2016-11-30,0
5158, 건우먼,20163923,미츠타케 쿠란도,20251949,일본,2016-11-17,2016-11-17,2,2,2016-11-30,0
5159, 겁쟁이 페달: 스페어바이크,20163464,나베시마 오사무,10006891,일본,2016-11-17,2016-11-17,27,672,2016-11-30,2276
5160, 공포의 호수,20164426,마이클 크럼,10069529,미국,2016-11-17,2016-11-17,1,60,2016-11-30,0
5161, 내 아내의 엄마: 사위를 탐하다,20164722,타무라 타카유키,10079165,일본,2016-11-17,2016-11-17,1,1,2016-11-30,0
5162, 드래곤 네스트: 평화 기사단 VS 블랙 드래곤,20164169,송유평,10068472,중국,2016-11-17,2016-11-17,45,172,2016-11-30,0
5163, 드래곤 포스 극장판,20151783,토미 왕,20212126,미국,2016-11-17,2016-11-17,67,241,2016-11-30,5058
5164, 미이라: 황제의 부활,20164242,조니 태버,10047904,미국,2016-11-17,2016-11-17,1,2,2016-11-30,0
5165, 불륜녀의 정욕,20163335,테이 쟈가,10079935,일본,2016-11-17,2016-11-17,1,1,2016-11-30,0
5166, 속살,20164324,닥터 필,10048969,한국,2016-11-17,2016-11-17,2,4,2016-11-30,0
5167, 순종,20161603,김동민|이주훈,20246309|20246329,한국,2016-11-17,2016-11-17,102,2554,2016-11-30,34577
5168, 야근 대신 뜨개질,20154428,박소현,20214911,한국,2016-11-17,2016-11-17,7,19,2016-11-30,1111
5169, 연애담,20159286,이현주,20187945,한국,2016-11-17,2016-11-17,38,1092,2016-11-30,16018
5170, 연하남 마사지사와의 비밀,20163336,사토 오사무,20146829,일본,2016-11-17,2016-11-17,1,1,2016-11-30,0
5171, 옹박 2016: 혈투,20164187,장계천,10084145,중국,2016-11-17,2016-11-17,5,10,2016-11-30,75
5172, 울프라이징,20164444,BC 퍼트니,20190526,미국,2016-11-17,2016-11-17,1,60,2016-11-30,0
5173, 워킹 스트리트,20162546,이상우,20111446,한국,2016-11-17,2016-11-17,2,546,2016-11-30,625
5174, 음란하게 음탕하게,20163393,우수바시 수이,10037559,일본,2016-11-17,2016-11-17,1,1,2016-11-30,0
5175, 줄리에타,20163196,페드로 알모도바르,10083006,스페인,2016-11-17,2016-11-17,36,591,2016-11-30,6802
5176, 캐빈 피버: 페이션트 제로,20163686,카리 앤드류스,20144181,미국,2016-11-17,2016-11-17,1,54,2016-11-30,0
5177, 형수님과의 하룻밤,20164583,나카노 료,20253233,일본,2016-11-17,2016-11-17,1,1,2016-11-30,0
5178, 1820: 잃어버린 제국의 비밀,20162931,유리 모로즈,10046150,러시아,2016-11-17,2016-11-17,5,6,2016-11-30,0
5179, 론섬 도브 처치,20163688,테리 마일즈,20178804,캐나다,2016-11-18,2016-11-18,1,1,2016-12-01,0
5180, 아내의 스폰서,20165442,시마무라 유키히코,20223672,일본,2016-11-18,2016-11-18,1,1,2016-12-01,0
5181, 어린 아내,20163963,화니,10089947,한국,2016-11-18,2016-11-18,20,146,2016-12-01,0
5182, 여자교환섹스,20164850,크리센진,20246069,일본,2016-11-18,2016-11-18,1,1,2016-12-01,0
5183, 젊은 과부의 욕정,20163624,카에데,20223668,일본,2016-11-18,2016-11-18,1,1,2016-12-01,0
5184, 젊은 미망인의 욕정,20163644,카에데,20223668,일본,2016-11-18,2016-11-18,1,1,2016-12-01,0
5185, 제수씨와의 맛있는 섹스,20164890,크리센진,20246069,일본,2016-11-18,2016-11-18,1,1,2016-12-01,0
5186, 과부: 탐스러운 육체,20165247,C.나가후쿠,20256549,일본,2016-11-19,2016-11-19,1,1,2016-12-02,0
5187, 메가 사이클론 스톰,20164622,쉘든 윌슨,10036485,캐나다,2016-11-21,2016-11-21,1,2,2016-12-04,0
5188, 카운트다운,20165403,존 스톡웰,10068073,미국,2016-11-22,2016-11-22,1,1,2016-12-05,0
5189, 베를린의 연인,20163257,도리스 되리에,10012688,독일,2016-11-23,2016-11-23,1,1,2016-12-06,0
5190, 블레어 위치,20161162,아담 윈가드,20173209,미국,2016-11-23,2016-11-23,125,3599,2016-12-06,46246
5191, 형,20154661,권수경,10002413,한국,2016-11-23,2016-11-23,744,75882,2016-12-06,2321198
5192, 나의 살던 고향은,20162608,류종헌,20247050,한국,2016-11-24,2016-11-24,61,463,2016-12-07,7595
5193, 내 이웃의 아내 (무삭제),20164750,정대만,20212628,한국,2016-11-24,2016-11-24,1,54,2016-12-07,0
5194, 네 이웃의 아내를 탐하지 마라,20160799,예고르 바라노프,10088828,러시아,2016-11-24,2016-11-24,1,1,2016-12-07,0
5195, 딜쿠샤,20140256,김태영|이세영,20146447|20188668,한국,2016-11-24,2016-11-24,7,61,2016-12-07,1039
5196, 레이디 수잔,20160821,위트 스틸먼,10052913,영국,2016-11-24,2016-11-24,88,710,2016-12-07,6663
5197, 론울브스,20165046,크리스토퍼 쟈콥스,10065724,오스트리아 ,2016-11-24,2016-11-24,1,60,2016-12-07,0
5198, 리틀메딕: 몸속탐험대,20163903,피터 클라릿지,20250797,독일,2016-11-24,2016-11-24,131,1077,2016-12-07,64362
5199, 맛 2016: 삼시색기- 무삭제판,20164390,최우성,20223066,한국,2016-11-24,2016-11-24,20,165,2016-12-07,0
5200, 매춘 2016,20165203,이상우,20245449,한국,2016-11-24,2016-11-24,20,134,2016-12-07,0
5201, 몬스터 맥스,20165523,토드 터커,20257776,미국,2016-11-24,2016-11-24,1,1,2016-12-07,0
5202, 미스 사이공 : 25주년 특별 공연,20163824,브렛 설리반,20165922,미국,2016-11-24,2016-11-24,89,3133,2016-12-07,36833
5203, 사랑: 세 도시 이야기,20164183,장완정,10060349,중국,2016-11-24,2016-11-24,5,5,2016-12-07,48
5204, 슈퍼소닉,20160942,매트 화이트크로스,10025346,영국,2016-11-24,2016-11-24,38,1721,2016-12-07,12607
5205, 스파이 서바이버 무삭제판,20165184,제임스 맥티그,10064100,미국,2016-11-24,2016-11-24,1,1,2016-12-07,0
5206, 어바웃 레이,20162109,게비 델랄,10001279,미국,2016-11-24,2016-11-24,68,811,2016-12-07,9438
5207, 얼리전스,20165151,마이클 코너스,20256370,미국,2016-11-24,2016-11-24,1,1,2016-12-07,0
5208, 찡찡 막막,20122235,박제욱,20112331,한국,2016-11-24,2016-11-24,2,2,2016-12-07,0
5209, 친구엄마: 여자로 보일 때 (무삭제),20165402,오부치 아키라,20126237,일본,2016-11-24,2016-11-24,1,1,2016-12-07,0
5210, 테일 오브 테일즈,20162787,마테오 가로네,10024554,이탈리아,2016-11-24,2016-11-24,100,2863,2016-12-07,25819
5211, 토니 탱고,20165522,마놀로 첼리,20257771,미국,2016-11-24,2016-11-24,1,1,2016-12-07,0
5212, 햄릿,20163200,린지 터너,20248949,영국,2016-11-24,2016-11-24,22,879,2016-12-07,7113
5213, 헨젤과 그레텔 2,20165264,벤 드마리,20191766,미국,2016-11-24,2016-11-24,1,1,2016-12-07,0
5214, 혼자,20155387,박홍민,20111993,한국,2016-11-24,2016-11-24,7,42,2016-12-07,890
5215, 새엄마 그리고 나,20165682,사쿠라지마 하루오,20258249,일본,2016-11-25,2016-11-25,1,1,2016-12-08,0
5216, 스캔들: 세 남녀,20165642,호리이 아야,10079648,일본,2016-11-25,2016-11-25,1,1,2016-12-08,0
5217, 신밧드: 제5의 항해,20164606,샤힌 션 솔리몬,10041067,미국,2016-11-25,2016-11-25,1,2,2016-12-08,0
5218, 아빠친구-무삭제판,20164405,이슬,20237666,한국,2016-11-25,2016-11-25,1,1,2016-12-08,0
5219, 여배우 섹스 스캔들2,20165152,야마삐,20233386,한국,2016-11-25,2016-11-25,20,125,2016-12-08,0
5220, 좀비의 습격-잃어버린 도시,20162665,아이탄 루벤,20247109,이스라엘,2016-11-25,2016-11-25,1,1,2016-12-08,0
5221, 친구엄마: 은밀한 유혹 무삭제판,20165643,네지메 지로,20238846,일본,2016-11-25,2016-11-25,1,1,2016-12-08,0
5222, 타는 여자,20165524,이철민|정재혁,20257831|20250514,한국,2016-11-25,2016-11-25,20,168,2016-12-08,0
5223, 굿바이 마마,20164627,타카오미 오가타,20178608,일본,2016-11-28,2016-11-28,1,10,2016-12-11,0
5224, 내 여동생은 어린신부,20164623,야마우치 다이스케,10046573,일본,2016-11-28,2016-11-28,1,10,2016-12-11,0
5225, 더 베일,20165611,아드리안 테너,10068416,영국,2016-11-28,2016-11-28,1,14,2016-12-11,0
5226, 레몬 트리 패시지 : 죽음의 질주,20149660,데이빗 캠벨,10011519,호주,2016-11-28,2016-11-28,1,10,2016-12-11,0
5227, 메이킹 패밀리,20165723,조진모,20112503,한국,2016-11-28,2016-11-28,1,1,2016-12-11,32
5228, 탱고,20137981,박갑종,20114571,한국,2016-11-28,2016-11-28,1,10,2016-12-11,0
5229, 성스러운 스즈네 : 에볼루션,20165947,카네다 류,10073240,일본,2016-11-29,2016-11-29,1,10,2016-12-12,0
5230, 성스러운 스즈네 : 제네시스,20165931,카네다 류,10073240,일본,2016-11-29,2016-11-29,1,10,2016-12-12,0
5231, 아내의 사정,20160144,차윤영,20244449,한국,2016-11-29,2016-11-29,20,128,2016-12-12,0
5232, 엠티의 목적,20165287,금마성,20256689,한국,2016-11-29,2016-11-29,20,165,2016-12-12,0
5233, 음란 과외,20165832,최우성,20223066,한국,2016-11-29,2016-11-29,1,1,2016-12-12,0
5234, 죄인,20162221,김종호,20201906,한국,2016-11-29,2016-11-29,2,269,2016-12-12,0
5235, 괴테,20160796,필립 슈톨츨,10086518,독일,2016-11-30,2016-11-30,1,1,2016-12-13,0
5236, 기 빨리는 하숙집,20165943,카에데,20223668,일본,2016-11-30,2016-11-30,1,1,2016-12-13,0
5237, 내 아내의 사정,20165944,사카모토 후토시,10034512,일본,2016-11-30,2016-11-30,1,1,2016-12-13,0
5238, 능욕당한 여자 : 사키,20166263,오쿠 와타루,20172200,일본,2016-11-30,2016-11-30,1,10,2016-12-13,0
5239, 도성풍운 3,20162207,왕정,10051586,홍콩,2016-11-30,2016-11-30,51,1839,2016-12-13,11675
5240, 두 남자,20160472,이성태,20244789,한국,2016-11-30,2016-11-30,397,13912,2016-12-13,60015
5241, 미씽: 사라진 여자,20153741,이언희,10056602,한국,2016-11-30,2016-11-30,633,139198,2016-12-13,1090230
5242, 북 오브 러브,20160841,설효로,20174151,중국,2016-11-30,2016-11-30,96,1374,2016-12-13,7722
5243, 아내의 여자선배,20165945,사카모토 후토시,10034512,일본,2016-11-30,2016-11-30,1,1,2016-12-13,0
5244, 언더월드: 블러드 워,20161605,안나 포에스터,20246349,미국,2016-11-30,2016-11-30,177,15394,2016-12-13,72023
5245, 엘비스와 대통령,20167150,리자 존슨,10075100,미국,2016-11-30,2016-11-30,16,57,2016-12-13,0
5246, 음란한 영어강사,20165942,노지리 카츠미,20169887,일본,2016-11-30,2016-11-30,1,1,2016-12-13,0
5247, 자매 : 쾌락의 노예,20166264,카키하라 토시유키,10046388,일본,2016-11-30,2016-11-30,1,10,2016-12-13,0
5248, 작은 형,20149258,심광진,10040817,한국,2016-11-30,2016-11-30,16,255,2016-12-13,1680
5249, 잭 리처: 네버 고 백,20166363,에드워드 즈윅,10047731,미국,2016-11-30,2016-11-30,658,111255,2016-12-13,603353
5250, 처제의 꿈,20165286,박주영,20246589,한국,2016-11-30,2016-11-30,1,1,2016-12-13,0
5251, 캡틴 판타스틱,20167628,매트 로스,10025277,미국,2016-11-30,2016-11-30,86,2260,2016-12-13,13581
5252, 페이 더 고스트,20164162,울리 에델,10052318,캐나다,2016-11-30,2016-11-30,42,320,2016-12-13,1049
5253, 펫,20165231,카를레스 토렌스,20173367,미국,2016-11-30,2016-11-30,32,122,2016-12-13,0
5254, 결혼하고 싶은 예비 신부,20165529,카타오카 슈지,20115338,일본,2016-12-01,2016-12-01,1,1,2016-12-14,0
5255, 귀여운 아내 화끈한 애인,20165530,사토 오사무,20146829,일본,2016-12-01,2016-12-01,1,1,2016-12-14,0
5256, 극상 아로마마사지,20165595,야마가미 카오루,20207246,일본,2016-12-01,2016-12-01,1,1,2016-12-14,0
5257, 노출 쾌락 거유녀-후편,20165592,우수바시 수이,10037559,일본,2016-12-01,2016-12-01,1,1,2016-12-14,0
5258, 라인 오브 듀티,20163687,브라이언 라미레즈,20251169,미국,2016-12-01,2016-12-01,1,1,2016-12-14,0
5259, 발정난 여형사의 위험한 수사,20165663,아오야마 유미코,10012853,일본,2016-12-01,2016-12-01,1,30,2016-12-14,0
5260, 사자왕: 거대 전쟁의 시작,20165089,스테파노 밀라,20188723,미국,2016-12-01,2016-12-01,1,54,2016-12-14,0
5261, 선배의 여자친구,20165983,김정오,20260573,한국,2016-12-01,2016-12-01,1,1,2016-12-14,0
5262, 섹시 캣,20165705,토모마츠 나오유키,20166003,일본,2016-12-01,2016-12-01,2,2,2016-12-14,0
5263, 시큐리티 스파이,20165646,아담 비머|에반 비머,10017332|10057871,미국,2016-12-01,2016-12-01,5,5,2016-12-14,49
5264, 신밧드 더 무비,20166462,미야시타 신페이,20121550,일본,2016-12-01,2016-12-01,69,373,2016-12-14,8495
5265, 악마의 탄생,20165650,자레드 콘,20191266,미국,2016-12-01,2016-12-01,1,1,2016-12-14,0
5266, 이스마엘,20162602,마르셀로 피네이로,10021503,스페인,2016-12-01,2016-12-01,1,1,2016-12-14,0
5267, 전망 좋은 집 3,20163703,곽승호,20251189,한국,2016-12-01,2016-12-01,20,149,2016-12-14,0
5268, 전사 씨야마,20164197,프리차 송사쿨,10078042,태국,2016-12-01,2016-12-01,5,5,2016-12-14,48
5269, 정사: 불륜의 맛,20164203,이민,20252529,한국,2016-12-01,2016-12-01,2,2,2016-12-14,0
5270, 처제의 도발,20165594,카토 요시카즈,10046549,일본,2016-12-01,2016-12-01,1,1,2016-12-14,0
5271, 친구아빠,20165964,김정오,20260573,한국,2016-12-01,2016-12-01,1,1,2016-12-14,0
5272, 캐빈 피버: 블러디 홀리데이,20164565,트래비스 자리니,20245949,미국,2016-12-01,2016-12-01,1,54,2016-12-14,0
5273, 킥복서 리턴즈,20164502,존 스톡웰,10068073,미국,2016-12-01,2016-12-01,1,60,2016-12-14,0
5274, 후궁 : 천년금애 무삭제 감독판,20165923,왕정,10051586,홍콩,2016-12-01,2016-12-01,5,5,2016-12-14,47
5275, 1942: 최정예특수부대 스페츠나츠,20160794,레나트 다블레티아로프,10014846,러시아,2016-12-01,2016-12-01,7,7,2016-12-14,0
5276, F컵 거유녀의 이중 생활: 매춘,20165645,오오데라 순고,20187914,일본,2016-12-01,2016-12-01,1,30,2016-12-14,0
5277, VIP전용 여자,20165593,카네다 사토시,10078578,일본,2016-12-01,2016-12-01,1,1,2016-12-14,0
5278, 미결처리반 Q,20160182,미켈 노르가드,20244469,덴마크,2016-12-03,2016-12-03,1,1,2016-12-16,0
5279, 포스카리가의 두 사람,20164648,미켈레 마리오티,10071941,독일,2016-12-04,2016-12-04,9,82,2016-12-17,0
5280, 깨어보니 다른 남편과...,20166804,긴다이치 코고로,20238348,일본,2016-12-07,2016-12-07,1,1,2016-12-20,0
5281, 라라랜드,20167904,다미엔 차젤레,10009698,미국,2016-12-07,2016-12-07,712,62258,2016-12-20,1457996
5282, 아기배달부 스토크,20163884,니콜라스 스톨러|더그 스윗랜드,10008688|20251893,미국,2016-12-07,2016-12-07,365,6569,2016-12-20,298043
5283, 오오바 유이의 고민상담,20166823,긴다이치 코고로,20238348,일본,2016-12-07,2016-12-07,1,1,2016-12-20,0
5284, 유부녀의 위험한 알바-위층 남자와,20166860,긴다이치 코고로,20238348,일본,2016-12-07,2016-12-07,1,1,2016-12-20,0
5285, 이상한 가족,20166824,긴다이치 코고로,20238348,일본,2016-12-07,2016-12-07,1,1,2016-12-20,0
5286, 전직 스튜어디스: 하네다 리코,20166884,나카메구로 코우지,10025622,일본,2016-12-07,2016-12-07,1,1,2016-12-20,0
5287, 판도라,20144641,박정우,10029181,한국,2016-12-07,2016-12-07,"1,029",154652,2016-12-20,3381773
